,FENIAN_STREET,CITY_QUAY,FITZWILLIAM_SQUARE_EAST,BROOKFIELD_ROAD,EMMET_ROAD,ROTHE_ABBEY,KING_STREET_NORTH,GREEK_STREET,WESTERN_WAY,CHARLEMONT_PLACE,PARKGATE_STREET,HIGH_STREET,HEUSTON_BRIDGE_(SOUTH),PORTOBELLO_HARBOUR,ECCLES_STREET_EAST,MERRION_SQUARE_EAST,SMITHFIELD,PORTOBELLO_ROAD,CUSTOM_HOUSE_QUAY,MERRION_SQUARE_WEST,HARDWICKE_PLACE,ST._STEPHEN'S_GREEN_EAST,MOLESWORTH_STREET,UPPER_SHERRARD_STREET,MOUNTJOY_SQUARE_WEST,LIME_STREET,EXCHEQUER_STREET,ORMOND_QUAY_UPPER,NEW_CENTRAL_BANK,DAME_STREET,PARNELL_SQUARE_NORTH,DEVERELL_PLACE,EARLSFORT_TERRACE,BOLTON_STREET,ECCLES_STREET,CATHAL_BRUGHA_STREET,STRAND_STREET_GREAT,FITZWILLIAM_SQUARE_WEST,FOWNES_STREET_UPPER,HERBERT_STREET,PARNELL_STREET,ST._STEPHEN'S_GREEN_SOUTH,PEARSE_STREET,EXCISE_WALK,TALBOT_STREET,CUSTOM_HOUSE,GEORGES_QUAY,LEINSTER_STREET_SOUTH,WILTON_TERRACE,TOWNSEND_STREET,JERVIS_STREET,HEUSTON_STATION_(CENTRAL),SMITHFIELD_NORTH,KEVIN_STREET,NEWMAN_HOUSE,SANDWITH_STREET,MOUNT_STREET_LOWER,HANOVER_QUAY,CHRISTCHURCH_PLACE,SIR_PATRICK_DUN'S,GUILD_STREET,YORK_STREET_WEST,HARCOURT_TERRACE,YORK_STREET_EAST,ST_JAMES_HOSPITAL_(LUAS),CLONMEL_STREET,JOHN_STREET_WEST,JAMES_STREET,MARKET_STREET_SOUTH,MATER_HOSPITAL,CONVENTION_CENTRE,PRINCES_STREET_/_O'CONNELL_STREET,WOLFE_TONE_STREET,OLIVER_BOND_STREET,BARROW_STREET,HERBERT_PLACE,GRAND_CANAL_DOCK,DENMARK_STREET_GREAT,FRANCIS_STREET,NORTH_CIRCULAR_ROAD,THE_POINT,KILMAINHAM_LANE,BLESSINGTON_STREET,ROYAL_HOSPITAL,COLLINS_BARRACKS_MUSEUM,BLACKHALL_PLACE,KILMAINHAM_GAOL,HEUSTON_STATION_(CAR_PARK),BENSON_STREET,FREDERICK_STREET_SOUTH,SOUTH_DOCK_ROAD,ST._JAMES_HOSPITAL_(CENTRAL),HEUSTON_BRIDGE_(NORTH),MOUNT_BROWN,GRANTHAM_STREET,GRATTAN_STREET,HARDWICKE_STREET,HATCH_STREET,GOLDEN_LANE,CLARENDON_ROW
01:48:09,8,2,1,6,27,8,19,18,20,27,30,6,21,20,0,5,29,8,4,7,13,14,14,23,29,4,7,25,13,7,7,24,4,4,9,14,32,10,21,2,8,30,5,16,28,14,10,15,18,9,11,36,30,37,6,14,4,18,8,5,8,18,4,3,17,27,12,18,6,24,1,21,9,18,6,19,18,11,14,6,15,10,3,2,14,13,22,35,9,26,13,15,40,1,25,6,1,6,17,2
01:50:08,8,2,1,6,27,8,19,18,20,27,30,6,21,20,0,5,29,8,4,7,13,14,14,23,29,4,7,25,13,7,7,24,4,4,9,14,32,10,21,2,8,30,5,16,28,14,10,15,18,9,11,36,30,37,6,14,4,18,8,5,8,18,4,3,17,27,12,18,6,24,1,21,9,18,6,19,18,11,14,6,15,10,3,2,14,13,22,35,9,26,13,15,40,1,25,6,1,6,17,2
01:52:09,8,2,1,6,27,8,19,18,20,27,30,6,21,20,0,5,29,8,4,7,13,14,14,23,29,4,7,25,13,7,7,24,4,4,9,14,32,10,21,2,8,30,5,16,28,14,10,15,18,9,11,36,30,37,6,14,4,18,8,5,8,18,4,3,17,27,12,18,6,24,1,21,9,18,6,19,18,11,14,6,15,10,3,2,14,13,22,35,9,26,13,15,40,1,25,6,1,6,17,2
01:54:09,8,2,1,6,27,8,19,18,20,27,30,6,21,20,0,5,29,8,4,7,13,14,14,23,29,4,7,25,13,7,7,24,4,4,9,14,32,10,21,2,8,30,5,16,28,14,10,15,18,9,11,36,30,37,6,14,4,18,8,5,8,18,4,3,17,27,12,18,6,24,1,21,9,18,6,19,18,11,14,6,15,10,3,2,14,13,22,35,9,26,13,15,40,1,25,6,1,6,17,2
01:56:09,8,2,1,6,27,8,19,18,20,27,30,6,21,20,0,5,29,8,4,7,13,14,14,23,29,4,7,25,13,7,7,24,4,4,9,14,32,10,21,2,8,30,5,16,28,14,10,15,18,9,11,36,30,37,6,14,4,18,8,5,8,18,4,3,17,27,12,18,6,24,1,21,9,18,6,19,18,11,14,6,15,10,3,2,14,13,22,35,9,26,13,15,40,1,25,6,1,6,17,2
01:58:08,8,2,1,6,27,8,19,18,20,27,30,6,21,20,0,5,29,8,4,7,13,14,14,23,29,4,7,25,13,7,7,24,4,4,9,14,32,10,21,2,8,30,5,16,28,14,10,15,18,9,11,36,30,37,6,14,4,18,8,5,8,18,4,3,17,27,12,18,6,24,1,21,9,18,6,19,18,11,14,6,15,10,3,2,14,13,22,35,9,26,13,15,40,1,25,6,1,6,17,2
02:00:09,8,2,1,6,27,8,19,18,20,27,30,6,21,20,0,5,29,8,4,7,13,14,14,23,29,4,7,25,13,7,7,24,4,4,9,14,32,10,21,2,8,30,5,16,28,14,10,15,18,9,11,36,30,37,6,14,4,18,8,5,8,18,4,3,17,27,12,18,6,24,1,21,9,18,6,19,18,11,14,6,15,10,3,2,14,13,22,35,9,26,13,15,40,1,25,6,1,6,17,2
02:02:09,8,2,1,6,27,8,19,18,20,27,30,6,21,20,0,5,29,8,4,7,13,14,14,23,29,4,7,25,13,7,7,24,4,4,9,14,32,10,21,2,8,30,5,16,28,14,10,15,18,9,11,36,30,37,6,14,4,18,8,5,8,18,4,3,17,27,12,18,6,24,1,21,9,18,6,19,18,11,14,6,15,10,3,2,14,13,22,35,9,26,13,15,40,1,25,6,1,6,17,2
02:04:08,8,2,1,6,27,8,19,18,20,27,30,6,21,20,0,5,29,8,4,7,13,14,14,23,29,4,7,25,13,7,7,24,4,4,9,14,32,10,21,2,8,30,5,16,28,14,10,15,18,9,11,36,30,37,6,14,4,18,8,5,8,18,4,3,17,27,12,18,6,24,1,21,9,18,6,19,18,11,14,6,15,10,3,2,14,13,22,35,9,26,13,15,40,1,25,6,1,6,17,2
02:06:09,8,2,1,6,27,8,19,18,20,27,30,6,21,20,0,5,29,8,4,7,13,14,14,23,29,4,7,25,13,7,7,24,4,4,9,14,32,10,21,2,8,30,5,16,28,14,10,15,18,9,11,36,30,37,6,14,4,18,8,5,8,18,4,3,17,27,12,18,6,24,1,21,9,18,6,19,18,11,14,6,15,10,3,2,14,13,22,35,9,26,13,15,40,1,25,6,1,6,17,2
02:08:08,8,2,1,6,27,8,19,18,20,27,30,6,21,20,0,5,29,8,4,7,13,14,14,23,29,4,7,25,13,7,7,24,4,4,9,14,32,10,21,2,8,30,5,16,28,14,10,15,18,9,11,36,30,37,6,14,4,18,8,5,8,18,4,3,17,27,12,18,6,24,1,21,9,18,6,19,18,11,14,6,15,10,3,2,14,13,22,35,9,26,13,15,40,1,25,6,1,6,17,2
02:10:09,8,2,1,6,27,8,19,18,20,27,30,6,21,20,0,5,29,8,4,7,13,14,14,23,29,4,7,25,13,7,7,24,4,4,9,14,32,10,21,2,8,30,5,16,28,14,10,15,18,9,11,36,30,37,6,14,4,18,8,5,8,18,4,3,17,27,12,18,6,24,1,21,9,18,6,19,18,11,14,6,15,10,3,2,14,13,22,35,9,26,13,15,40,1,25,6,1,6,17,2
02:12:09,8,2,1,6,27,8,19,18,20,27,30,6,21,20,0,5,29,8,4,7,13,14,14,23,29,4,7,25,13,7,7,24,4,4,9,14,32,10,21,2,8,30,5,16,28,14,10,15,18,9,11,36,30,37,6,14,4,18,8,5,8,18,4,3,17,27,12,18,6,24,1,21,9,18,6,19,18,11,14,6,15,10,3,2,14,13,22,35,9,26,13,15,40,1,25,6,1,6,17,2
02:14:08,8,2,1,6,27,8,19,18,20,27,30,6,21,20,0,5,29,8,4,7,13,14,14,23,29,4,7,25,13,7,7,24,4,4,9,14,32,10,21,2,8,30,5,16,28,14,10,15,18,9,11,36,30,37,6,14,4,18,8,5,8,18,4,3,17,27,12,18,6,24,1,21,9,18,6,19,18,11,14,6,15,10,3,2,14,13,22,35,9,26,13,15,40,1,25,6,1,6,17,2
02:16:09,8,2,1,6,27,8,19,18,20,27,30,6,21,20,0,5,29,8,4,7,13,14,14,23,29,4,7,25,13,7,7,24,4,4,9,14,32,10,21,2,8,30,5,16,28,14,10,15,18,9,11,36,30,37,6,14,4,18,8,5,8,18,4,3,17,27,12,18,6,24,1,21,9,18,6,19,18,11,14,6,15,10,3,2,14,13,22,35,9,26,13,15,40,1,25,6,1,6,17,2
02:18:09,8,2,1,6,27,8,19,18,20,27,30,6,21,20,0,5,29,8,4,7,13,14,14,23,29,4,7,25,13,7,7,24,4,4,9,14,32,10,21,2,8,30,5,16,28,14,10,15,18,9,11,36,30,37,6,14,4,18,8,5,8,18,4,3,17,27,12,18,6,24,1,21,9,18,6,19,18,11,14,6,15,10,3,2,14,13,22,35,9,26,13,15,40,1,25,6,1,6,17,2
02:20:08,8,2,1,6,27,8,19,18,20,27,30,6,21,20,0,5,29,8,4,7,13,14,14,23,29,4,7,25,13,7,7,24,4,4,9,14,32,10,21,2,8,30,5,16,28,14,10,15,18,9,11,36,30,37,6,14,4,18,8,5,8,18,4,3,17,27,12,18,6,24,1,21,9,18,6,19,18,11,14,6,15,10,3,2,14,13,22,35,9,26,13,15,40,1,25,6,1,6,17,2
02:22:09,8,2,1,6,27,8,19,18,20,27,30,6,21,20,0,5,29,8,4,7,13,14,14,23,29,4,7,25,13,7,7,24,4,4,9,14,32,10,21,2,8,30,5,16,28,14,10,15,18,9,11,36,30,37,6,14,4,18,8,5,8,18,4,3,17,27,12,18,6,24,1,21,9,18,6,19,18,11,14,6,15,10,3,2,14,13,22,35,9,26,13,15,40,1,25,6,1,6,17,2
02:24:09,8,2,1,6,27,8,19,18,20,27,30,6,21,20,0,5,29,8,4,7,13,14,14,23,29,4,7,25,13,7,7,24,4,4,9,14,32,10,21,2,8,30,5,16,28,14,10,15,18,9,11,36,30,37,6,14,4,18,8,5,8,18,4,3,17,27,12,18,6,24,1,21,9,18,6,19,18,11,14,6,15,10,3,2,14,13,22,35,9,26,13,15,40,1,25,6,1,6,17,2
02:26:08,8,2,1,6,27,8,19,18,20,27,30,6,21,20,0,5,29,8,4,7,13,14,14,23,29,4,7,25,13,7,7,24,4,4,9,14,32,10,21,2,8,30,5,16,28,14,10,15,18,9,11,36,30,37,6,14,4,18,8,5,8,18,4,3,17,27,12,18,6,24,1,21,9,18,6,19,18,11,14,6,15,10,3,2,14,13,22,35,9,26,13,15,40,1,25,6,1,6,17,2
02:28:09,8,2,1,6,27,8,19,18,20,27,30,6,21,20,0,5,29,8,4,7,13,14,14,23,29,4,7,25,13,7,7,24,4,4,9,14,32,10,21,2,8,30,5,16,28,14,10,15,18,9,11,36,30,37,6,14,4,18,8,5,8,18,4,3,17,27,12,18,6,24,1,21,9,18,6,19,18,11,14,6,15,10,3,2,14,13,22,35,9,26,13,15,40,1,25,6,1,6,17,2
02:30:09,8,2,1,6,27,8,19,18,20,27,30,6,21,20,0,5,29,8,4,7,13,14,14,23,29,4,7,25,13,7,7,24,4,4,9,14,32,10,21,2,8,30,5,16,28,14,10,15,18,9,11,36,30,37,6,14,4,18,8,5,8,18,4,3,17,27,12,18,6,24,1,21,9,18,6,19,18,11,14,6,15,10,3,2,14,13,22,35,9,26,13,15,40,1,25,6,1,6,17,2
02:32:09,8,2,1,6,27,8,19,18,20,27,30,6,21,20,0,5,29,8,4,7,13,14,14,23,29,4,7,25,13,7,7,24,4,4,9,14,32,10,21,2,8,30,5,16,28,14,10,15,18,9,11,36,30,37,6,14,4,18,8,5,8,18,4,3,17,27,12,18,6,24,1,21,9,18,6,19,18,11,14,6,15,10,3,2,14,13,22,35,9,26,13,15,40,1,25,6,1,6,17,2
02:34:09,8,2,1,6,27,8,19,18,20,27,30,6,21,20,0,5,29,8,4,7,13,14,14,23,29,4,7,25,13,7,7,24,4,4,9,14,32,10,21,2,8,30,5,16,28,14,10,15,18,9,11,36,30,37,6,14,4,18,8,5,8,18,4,3,17,27,12,18,6,24,1,21,9,18,6,19,18,11,14,6,15,10,3,2,14,13,22,35,9,26,13,15,40,1,25,6,1,6,17,2
02:36:09,8,2,1,6,27,8,19,18,20,27,30,6,21,20,0,5,29,8,4,7,13,14,14,23,29,4,7,25,13,7,7,24,4,4,9,14,32,10,21,2,8,30,5,16,28,14,10,15,18,9,11,36,30,37,6,14,4,18,8,5,8,18,4,3,17,27,12,18,6,24,1,21,9,18,6,19,18,11,14,6,15,10,3,2,14,13,22,35,9,26,13,15,40,1,25,6,1,6,17,2
02:38:09,8,2,1,6,27,8,19,18,20,27,30,6,21,20,0,5,29,8,4,7,13,14,14,23,29,4,7,25,13,7,7,24,4,4,9,14,32,10,21,2,8,30,5,16,28,14,10,15,18,9,11,36,30,37,6,14,4,18,8,5,8,18,4,3,17,27,12,18,6,24,1,21,9,18,6,19,18,11,14,6,15,10,3,2,14,13,22,35,9,26,13,15,40,1,25,6,1,6,17,2
02:40:09,8,2,1,6,27,8,19,18,20,27,30,6,21,20,0,5,29,8,4,7,13,14,14,23,29,4,7,25,13,7,7,24,4,4,9,14,32,10,21,2,8,30,5,16,28,14,10,15,18,9,11,36,30,37,6,14,4,18,8,5,8,18,4,3,17,27,12,18,6,24,1,21,9,18,6,19,18,11,14,6,15,10,3,2,14,13,22,35,9,26,13,15,40,1,25,6,1,6,17,2
02:42:08,8,2,1,6,27,8,19,18,20,27,30,6,21,20,0,5,29,8,4,7,13,14,14,23,29,4,7,25,13,7,7,24,4,4,9,14,32,10,21,2,8,30,5,16,28,14,10,15,18,9,11,36,30,37,6,14,4,18,8,5,8,18,4,3,17,27,12,18,6,24,1,21,9,18,6,19,18,11,14,6,15,10,3,2,14,13,22,35,9,26,13,15,40,1,25,6,1,6,17,2
02:44:09,8,2,1,6,27,8,19,18,20,27,30,6,21,20,0,5,29,8,4,7,13,14,14,23,29,4,7,25,13,7,7,24,4,4,9,14,32,10,21,2,8,30,5,16,28,14,10,15,18,9,11,36,30,37,6,14,4,18,8,5,8,18,4,3,17,27,12,18,6,24,1,21,9,18,6,19,18,11,14,6,15,10,3,2,14,13,22,35,9,26,13,15,40,1,25,6,1,6,17,2
02:46:09,8,2,1,6,27,8,19,18,20,27,30,6,21,20,0,5,29,8,4,7,13,14,14,23,29,4,7,25,13,7,7,24,4,4,9,14,32,10,21,2,8,30,5,16,28,14,10,15,18,9,11,36,30,37,6,14,4,18,8,5,8,18,4,3,17,27,12,18,6,24,1,21,9,18,6,19,18,11,14,6,15,10,3,2,14,13,22,35,9,26,13,15,40,1,25,6,1,6,17,2
02:48:08,8,2,1,6,27,8,19,18,20,27,30,6,21,20,0,5,29,8,4,7,13,14,14,23,29,4,7,25,13,7,7,24,4,4,9,14,32,10,21,2,8,30,5,16,28,14,10,15,18,9,11,36,30,37,6,14,4,18,8,5,8,18,4,3,17,27,12,18,6,24,1,21,9,18,6,19,18,11,14,6,15,10,3,2,14,13,22,35,9,26,13,15,40,1,25,6,1,6,17,2
02:50:09,8,2,1,6,27,8,19,18,20,27,30,6,21,20,0,5,29,8,4,7,13,14,14,23,29,4,7,25,13,7,7,24,4,4,9,14,32,10,21,2,8,30,5,16,28,14,10,15,18,9,11,36,30,37,6,14,4,18,8,5,8,18,4,3,17,27,12,18,6,24,1,21,9,18,6,19,18,11,14,6,15,10,3,2,14,13,22,35,9,26,13,15,40,1,25,6,1,6,17,2
02:52:09,8,2,1,6,27,8,19,18,20,27,30,6,21,20,0,5,29,8,4,7,13,14,14,23,29,4,7,25,13,7,7,24,4,4,9,14,32,10,21,2,8,30,5,16,28,14,10,15,18,9,11,36,30,37,6,14,4,18,8,5,8,18,4,3,17,27,12,18,6,24,1,21,9,18,6,19,18,11,14,6,15,10,3,2,14,13,22,35,9,26,13,15,40,1,25,6,1,6,17,2
02:54:08,8,2,1,6,27,8,19,18,20,27,30,6,21,20,0,5,29,8,4,7,13,14,14,23,29,4,7,25,13,7,7,24,4,4,9,14,32,10,21,2,8,30,5,16,28,14,10,15,18,9,11,36,30,37,6,14,4,18,8,5,8,18,4,3,17,27,12,18,6,24,1,21,9,18,6,19,18,11,14,6,15,10,3,2,14,13,22,35,9,26,13,15,40,1,25,6,1,6,17,2
02:56:09,8,2,1,6,27,8,19,18,20,27,30,6,21,20,0,5,29,8,4,7,13,14,14,23,29,4,7,25,13,7,7,24,4,4,9,14,32,10,21,2,8,30,5,16,28,14,10,15,18,9,11,36,30,37,6,14,4,18,8,5,8,18,4,3,17,27,12,18,6,24,1,21,9,18,6,19,18,11,14,6,15,10,3,2,14,13,22,35,9,26,13,15,40,1,25,6,1,6,17,2
02:58:09,8,2,1,6,27,8,19,18,20,27,30,6,21,20,0,5,29,8,4,7,13,14,14,23,29,4,7,25,13,7,7,24,4,4,9,14,32,10,21,2,8,30,5,16,28,14,10,15,18,9,11,36,30,37,6,14,4,18,8,5,8,18,4,3,17,27,12,18,6,24,1,21,9,18,6,19,18,11,14,6,15,10,3,2,14,13,22,35,9,26,13,15,40,1,25,6,1,6,17,2
03:00:08,8,2,1,6,27,8,19,18,20,27,30,6,21,20,0,5,29,8,4,7,13,14,14,23,29,4,7,25,13,7,7,24,4,4,9,14,32,10,21,2,8,30,5,16,28,14,10,15,18,9,11,36,30,37,6,14,4,18,8,5,8,18,4,3,17,27,12,18,6,24,1,21,9,18,6,19,18,11,14,6,15,10,3,2,14,13,22,35,9,26,13,15,40,1,25,6,1,6,17,2
03:02:09,8,2,1,6,27,8,19,18,20,27,30,6,21,20,0,5,29,8,4,7,13,14,14,23,29,4,7,25,13,7,7,24,4,4,9,14,32,10,21,2,8,30,5,16,28,14,10,15,18,9,11,36,30,37,6,14,4,18,8,5,8,18,4,3,17,27,12,18,6,24,1,21,9,18,6,19,18,11,14,6,15,10,3,2,14,13,22,35,9,26,13,15,40,1,25,6,1,6,17,2
03:04:09,8,2,1,6,27,8,19,18,20,27,30,6,21,20,0,5,29,8,4,7,13,14,14,23,29,4,7,25,13,7,7,24,4,4,9,14,32,10,21,2,8,30,5,16,28,14,10,15,18,9,11,36,30,37,6,14,4,18,8,5,8,18,4,3,17,27,12,18,6,24,1,21,9,18,6,19,18,11,14,6,15,10,3,2,14,13,22,35,9,26,13,15,40,1,25,6,1,6,17,2
03:06:09,8,2,1,6,27,8,19,18,20,27,30,6,21,20,0,5,29,8,4,7,13,14,14,23,29,4,7,25,13,7,7,24,4,4,9,14,32,10,21,2,8,30,5,16,28,14,10,15,18,9,11,36,30,37,6,14,4,18,8,5,8,18,4,3,17,27,12,18,6,24,1,21,9,18,6,19,18,11,14,6,15,10,3,2,14,13,22,35,9,26,13,15,40,1,25,6,1,6,17,2
03:08:08,8,2,1,6,27,8,19,18,20,27,30,6,21,20,0,5,29,8,4,7,13,14,14,23,29,4,7,25,13,7,7,24,4,4,9,14,32,10,21,2,8,30,5,16,28,14,10,15,18,9,11,36,30,37,6,14,4,18,8,5,8,18,4,3,17,27,12,18,6,24,1,21,9,18,6,19,18,11,14,6,15,10,3,2,14,13,22,35,9,26,13,15,40,1,25,6,1,6,17,2
03:10:09,8,2,1,6,27,8,19,18,20,27,30,6,21,20,0,5,29,8,4,7,13,14,14,23,29,4,7,25,13,7,7,24,4,4,9,14,32,10,21,2,8,30,5,16,28,14,10,15,18,9,11,36,30,37,6,14,4,18,8,5,8,18,4,3,17,27,12,18,6,24,1,21,9,18,6,19,18,11,14,6,15,10,3,2,14,13,22,35,9,26,13,15,40,1,25,6,1,6,17,2
03:12:09,8,2,1,6,27,8,19,18,20,27,30,6,21,20,0,5,29,8,4,7,13,14,14,23,29,4,7,25,13,7,7,24,4,4,9,14,32,10,21,2,8,30,5,16,28,14,10,15,18,9,11,36,30,37,6,14,4,18,8,5,8,18,4,3,17,27,12,18,6,24,1,21,9,18,6,19,18,11,14,6,15,10,3,2,14,13,22,35,9,26,13,15,40,1,25,6,1,6,17,2
03:14:08,8,2,1,6,27,8,19,18,20,27,30,6,21,20,0,5,29,8,4,7,13,14,14,23,29,4,7,25,13,7,7,24,4,4,9,14,32,10,21,2,8,30,5,16,28,14,10,15,18,9,11,36,30,37,6,14,4,18,8,5,8,18,4,3,17,27,12,18,6,24,1,21,9,18,6,19,18,11,14,6,15,10,3,2,14,13,22,35,9,26,13,15,40,1,25,6,1,6,17,2
03:16:09,8,2,1,6,27,8,19,18,20,27,30,6,21,20,0,5,29,8,4,7,13,14,14,23,29,4,7,25,13,7,7,24,4,4,9,14,32,10,21,2,8,30,5,16,28,14,10,15,18,9,11,36,30,37,6,14,4,18,8,5,8,18,4,3,17,27,12,18,6,24,1,21,9,18,6,19,18,11,14,6,15,10,3,2,14,13,22,35,9,26,13,15,40,1,25,6,1,6,17,2
03:18:08,8,2,1,6,27,8,19,18,20,27,30,6,21,20,0,5,29,8,4,7,13,14,14,23,29,4,7,25,13,7,7,24,4,4,9,14,32,10,21,2,8,30,5,16,28,14,10,15,18,9,11,36,30,37,6,14,4,18,8,5,8,18,4,3,17,27,12,18,6,24,1,21,9,18,6,19,18,11,14,6,15,10,3,2,14,13,22,35,9,26,13,15,40,1,25,6,1,6,17,2
03:20:08,8,2,1,6,27,8,19,18,20,27,30,6,21,20,0,5,29,8,4,7,13,14,14,23,29,4,7,25,13,7,7,24,4,4,9,14,32,10,21,2,8,30,5,16,28,14,10,15,18,9,11,36,30,37,6,14,4,18,8,5,8,18,4,3,17,27,12,18,6,24,1,21,9,18,6,19,18,11,14,6,15,10,3,2,14,13,22,35,9,26,13,15,40,1,25,6,1,6,17,2
03:22:09,8,2,1,6,27,8,19,18,20,27,30,6,21,20,0,5,29,8,4,7,13,14,14,23,29,4,7,25,13,7,7,24,4,4,9,14,32,10,21,2,8,30,5,16,28,14,10,15,18,9,11,36,30,37,6,14,4,18,8,5,8,18,4,3,17,27,12,18,6,24,1,21,9,18,6,19,18,11,14,6,15,10,3,2,14,13,22,35,9,26,13,15,40,1,25,6,1,6,17,2
03:24:09,8,2,1,6,27,8,19,18,20,27,30,6,21,20,0,5,29,8,4,7,13,14,14,23,29,4,7,25,13,7,7,24,4,4,9,14,32,10,21,2,8,30,5,16,28,14,10,15,18,9,11,36,30,37,6,14,4,18,8,5,8,18,4,3,17,27,12,18,6,24,1,21,9,18,6,19,18,11,14,6,15,10,3,2,14,13,22,35,9,26,13,15,40,1,25,6,1,6,17,2
03:26:09,8,2,1,6,27,8,19,18,20,27,30,6,21,20,0,5,29,8,4,7,13,14,14,23,29,4,7,25,13,7,7,24,4,4,9,14,32,10,21,2,8,30,5,16,28,14,10,15,18,9,11,36,30,37,6,14,4,18,8,5,8,18,4,3,17,27,12,18,6,24,1,21,9,18,6,19,18,11,14,6,15,10,3,2,14,13,22,35,9,26,13,15,40,1,25,6,1,6,17,2
03:28:08,8,2,1,6,27,8,19,18,20,27,30,6,21,20,0,5,29,8,4,7,13,14,14,23,29,4,7,25,13,7,7,24,4,4,9,14,32,10,21,2,8,30,5,16,28,14,10,15,18,9,11,36,30,37,6,14,4,18,8,5,8,18,4,3,17,27,12,18,6,24,1,21,9,18,6,19,18,11,14,6,15,10,3,2,14,13,22,35,9,26,13,15,40,1,25,6,1,6,17,2
03:30:09,8,2,1,6,27,8,19,18,20,27,30,6,21,20,0,5,29,8,4,7,13,14,14,23,29,4,7,25,13,7,7,24,4,4,9,14,32,10,21,2,8,30,5,16,28,14,10,15,18,9,11,36,30,37,6,14,4,18,8,5,8,18,4,3,17,27,12,18,6,24,1,21,9,18,6,19,18,11,14,6,15,10,3,2,14,13,22,35,9,26,13,15,40,1,25,6,1,6,17,2
03:32:09,8,2,1,6,27,8,19,18,20,27,30,6,21,20,0,5,29,8,4,7,13,14,14,23,29,4,7,25,13,7,7,24,4,4,9,14,32,10,21,2,8,30,5,16,28,14,10,15,18,9,11,36,30,37,6,14,4,18,8,5,8,18,4,3,17,27,12,18,6,24,1,21,9,18,6,19,18,11,14,6,15,10,3,2,14,13,22,35,9,26,13,15,40,1,25,6,1,6,17,2
03:34:08,8,2,1,6,27,8,19,18,20,27,30,6,21,20,0,5,29,8,4,7,13,14,14,23,29,4,7,25,13,7,7,24,4,4,9,14,32,10,21,2,8,30,5,16,28,14,10,15,18,9,11,36,30,37,6,14,4,18,8,5,8,18,4,3,17,27,12,18,6,24,1,21,9,18,6,19,18,11,14,6,15,10,3,2,14,13,22,35,9,26,13,15,40,1,25,6,1,6,17,2
03:36:09,8,2,1,6,27,8,19,18,20,27,30,6,21,20,0,5,29,8,4,7,13,14,14,23,29,4,7,25,13,7,7,24,4,4,9,14,32,10,21,2,8,30,5,16,28,14,10,15,18,9,11,36,30,37,6,14,4,18,8,5,8,18,4,3,17,27,12,18,6,24,1,21,9,18,6,19,18,11,14,6,15,10,3,2,14,13,22,35,9,26,13,15,40,1,25,6,1,6,17,2
03:38:09,8,2,1,6,27,8,19,18,20,27,30,6,21,20,0,5,29,8,4,7,13,14,14,23,29,4,7,25,13,7,7,24,4,4,9,14,32,10,21,2,8,30,5,16,28,14,10,15,18,9,11,36,30,37,6,14,4,18,8,5,8,18,4,3,17,27,12,18,6,24,1,21,9,18,6,19,18,11,14,6,15,10,3,2,14,13,22,35,9,26,13,15,40,1,25,6,1,6,17,2
03:40:08,8,2,1,6,27,8,19,18,20,27,30,6,21,20,0,5,29,8,4,7,13,14,14,23,29,4,7,25,13,7,7,24,4,4,9,14,32,10,21,2,8,30,5,16,28,14,10,15,18,9,11,36,30,37,6,14,4,18,8,5,8,18,4,3,17,27,12,18,6,24,1,21,9,18,6,19,18,11,14,6,15,10,3,2,14,13,22,35,9,26,13,15,40,1,25,6,1,6,17,2
03:42:09,8,2,1,6,27,8,19,18,20,27,30,6,21,20,0,5,29,8,4,7,13,14,14,23,29,4,7,25,13,7,7,24,4,4,9,14,32,10,21,2,8,30,5,16,28,14,10,15,18,9,11,36,30,37,6,14,4,18,8,5,8,18,4,3,17,27,12,18,6,24,1,21,9,18,6,19,18,11,14,6,15,10,3,2,14,13,22,35,9,26,13,15,40,1,25,6,1,6,17,2
03:44:09,8,2,1,6,27,8,19,18,20,27,30,6,21,20,0,5,29,8,4,7,13,14,14,23,29,4,7,25,13,7,7,24,4,4,9,14,32,10,21,2,8,30,5,16,28,14,10,15,18,9,11,36,30,37,6,14,4,18,8,5,8,18,4,3,17,27,12,18,6,24,1,21,9,18,6,19,18,11,14,6,15,10,3,2,14,13,22,35,9,26,13,15,40,1,25,6,1,6,17,2
03:46:08,8,2,1,6,27,8,19,18,20,27,30,6,21,20,0,5,29,8,4,7,13,14,14,23,29,4,7,25,13,7,7,24,4,4,9,14,32,10,21,2,8,30,5,16,28,14,10,15,18,9,11,36,30,37,6,14,4,18,8,5,8,18,4,3,17,27,12,18,6,24,1,21,9,18,6,19,18,11,14,6,15,10,3,2,14,13,22,35,9,26,13,15,40,1,25,6,1,6,17,2
03:48:09,8,2,1,6,27,8,19,18,20,27,30,6,21,20,0,5,29,8,4,7,13,14,14,23,29,4,7,25,13,7,7,24,4,4,9,14,32,10,21,2,8,30,5,16,28,14,10,15,18,9,11,36,30,37,6,14,4,18,8,5,8,18,4,3,17,27,12,18,6,24,1,21,9,18,6,19,18,11,14,6,15,10,3,2,14,13,22,35,9,26,13,15,40,1,25,6,1,6,17,2
