,FENIAN_STREET,CITY_QUAY,FITZWILLIAM_SQUARE_EAST,BROOKFIELD_ROAD,EMMET_ROAD,ROTHE_ABBEY,KING_STREET_NORTH,GREEK_STREET,WESTERN_WAY,CHARLEMONT_PLACE,PARKGATE_STREET,HIGH_STREET,HEUSTON_BRIDGE_(SOUTH),PORTOBELLO_HARBOUR,ECCLES_STREET_EAST,MERRION_SQUARE_EAST,SMITHFIELD,PORTOBELLO_ROAD,CUSTOM_HOUSE_QUAY,MERRION_SQUARE_WEST,HARDWICKE_PLACE,ST._STEPHEN'S_GREEN_EAST,MOLESWORTH_STREET,UPPER_SHERRARD_STREET,MOUNTJOY_SQUARE_WEST,LIME_STREET,EXCHEQUER_STREET,ORMOND_QUAY_UPPER,NEW_CENTRAL_BANK,DAME_STREET,PARNELL_SQUARE_NORTH,DEVERELL_PLACE,EARLSFORT_TERRACE,BOLTON_STREET,ECCLES_STREET,CATHAL_BRUGHA_STREET,STRAND_STREET_GREAT,FITZWILLIAM_SQUARE_WEST,FOWNES_STREET_UPPER,HERBERT_STREET,PARNELL_STREET,ST._STEPHEN'S_GREEN_SOUTH,PEARSE_STREET,EXCISE_WALK,TALBOT_STREET,CUSTOM_HOUSE,GEORGES_QUAY,LEINSTER_STREET_SOUTH,WILTON_TERRACE,TOWNSEND_STREET,JERVIS_STREET,HEUSTON_STATION_(CENTRAL),SMITHFIELD_NORTH,KEVIN_STREET,NEWMAN_HOUSE,SANDWITH_STREET,MOUNT_STREET_LOWER,HANOVER_QUAY,CHRISTCHURCH_PLACE,SIR_PATRICK_DUN'S,GUILD_STREET,YORK_STREET_WEST,HARCOURT_TERRACE,YORK_STREET_EAST,ST_JAMES_HOSPITAL_(LUAS),CLONMEL_STREET,JOHN_STREET_WEST,JAMES_STREET,MARKET_STREET_SOUTH,MATER_HOSPITAL,CONVENTION_CENTRE,PRINCES_STREET_/_O'CONNELL_STREET,WOLFE_TONE_STREET,OLIVER_BOND_STREET,BARROW_STREET,HERBERT_PLACE,GRAND_CANAL_DOCK,DENMARK_STREET_GREAT,FRANCIS_STREET,NORTH_CIRCULAR_ROAD,THE_POINT,KILMAINHAM_LANE,BLESSINGTON_STREET,ROYAL_HOSPITAL,COLLINS_BARRACKS_MUSEUM,BLACKHALL_PLACE,KILMAINHAM_GAOL,HEUSTON_STATION_(CAR_PARK),BENSON_STREET,FREDERICK_STREET_SOUTH,SOUTH_DOCK_ROAD,ST._JAMES_HOSPITAL_(CENTRAL),HEUSTON_BRIDGE_(NORTH),MOUNT_BROWN,GRANTHAM_STREET,GRATTAN_STREET,HARDWICKE_STREET,HATCH_STREET,GOLDEN_LANE,CLARENDON_ROW
01:48:09,5,0,1,4,33,9,30,6,24,34,15,26,17,30,11,1,29,30,2,8,4,24,6,4,16,2,18,22,18,11,0,29,7,10,7,20,31,4,30,1,10,10,4,3,31,18,13,20,20,18,8,40,16,12,2,8,10,4,13,7,5,16,10,4,12,22,29,3,18,26,3,18,6,24,40,1,9,9,22,13,2,5,2,14,34,16,27,40,0,25,9,18,35,3,30,4,5,1,17,13
01:50:09,5,0,1,4,33,9,30,6,24,34,15,26,17,30,11,1,29,30,2,8,4,24,6,4,16,2,18,22,18,11,0,29,7,10,7,20,31,4,30,1,10,10,4,3,31,18,13,20,20,18,8,40,16,12,2,8,10,4,13,7,5,16,10,4,12,22,29,3,18,26,3,18,6,24,40,1,9,9,22,13,2,5,2,14,34,16,27,40,0,25,9,18,35,3,30,4,5,1,17,13
01:52:08,5,0,1,4,33,9,30,6,24,34,15,26,17,30,11,1,29,30,2,8,4,24,6,4,16,2,18,22,18,11,0,29,7,10,7,20,31,4,30,1,10,10,4,3,31,18,13,20,20,18,8,40,16,12,2,8,10,4,13,7,5,16,10,4,12,22,29,3,18,26,3,18,6,24,40,1,9,9,22,13,2,5,2,14,34,16,27,40,0,25,9,18,35,3,30,4,5,1,17,13
01:54:09,5,0,1,4,33,9,30,6,24,34,15,26,17,30,11,1,29,30,2,8,4,24,6,4,16,2,18,22,18,11,0,29,7,10,7,20,31,4,30,1,10,10,4,3,31,18,13,20,20,18,8,40,16,12,2,8,10,4,13,7,5,16,10,4,12,22,29,3,18,26,3,18,6,24,40,1,9,9,22,13,2,5,2,14,34,16,27,40,0,25,9,18,35,3,30,4,5,1,17,13
01:56:09,5,0,1,4,33,9,30,6,24,34,15,26,17,30,11,1,29,30,2,8,4,24,6,4,16,2,18,22,18,11,0,29,7,10,7,20,31,4,30,1,10,10,4,3,31,18,13,20,20,18,8,40,16,12,2,8,10,4,13,7,5,16,10,4,12,22,29,3,18,26,3,18,6,24,40,1,9,9,22,13,2,5,2,14,34,16,27,40,0,25,9,18,35,3,30,4,5,1,17,13
01:58:08,5,0,1,4,33,9,30,6,24,34,15,26,17,30,11,1,29,30,2,8,4,24,6,4,16,2,18,22,18,11,0,29,7,10,7,20,31,4,30,1,10,10,4,3,31,18,13,20,20,18,8,40,16,12,2,8,10,4,13,7,5,16,10,4,12,22,29,3,18,26,3,18,6,24,40,1,9,9,22,13,2,5,2,14,34,16,27,40,0,25,9,18,35,3,30,4,5,1,17,13
02:00:09,5,0,1,4,33,9,30,6,24,34,15,26,17,30,11,1,29,30,2,8,4,24,6,4,16,2,18,22,18,11,0,29,7,10,7,20,31,4,30,1,10,10,4,3,31,18,13,20,20,18,8,40,16,12,2,8,10,4,13,7,5,16,10,4,12,22,29,3,18,26,3,18,6,24,40,1,9,9,22,13,2,5,2,14,34,16,27,40,0,25,9,18,35,3,30,4,5,1,17,13
02:02:09,5,0,1,4,33,9,30,6,24,34,15,26,17,30,11,1,29,30,2,8,4,24,6,4,16,2,18,22,18,11,0,29,7,10,7,20,31,4,30,1,10,10,4,3,31,18,13,20,20,18,8,40,16,12,2,8,10,4,13,7,5,16,10,4,12,22,29,3,18,26,3,18,6,24,40,1,9,9,22,13,2,5,2,14,34,16,27,40,0,25,9,18,35,3,30,4,5,1,17,13
02:04:08,5,0,1,4,33,9,30,6,24,34,15,26,17,30,11,1,29,30,2,8,4,24,6,4,16,2,18,22,18,11,0,29,7,10,7,20,31,4,30,1,10,10,4,3,31,18,13,20,20,18,8,40,16,12,2,8,10,4,13,7,5,16,10,4,12,22,29,3,18,26,3,18,6,24,40,1,9,9,22,13,2,5,2,14,34,16,27,40,0,25,9,18,35,3,30,4,5,1,17,13
02:06:09,5,0,1,4,33,9,30,6,24,34,15,26,17,30,11,1,29,30,2,8,4,24,6,4,16,2,18,22,18,11,0,29,7,10,7,20,31,4,30,1,10,10,4,3,31,18,13,20,20,18,8,40,16,12,2,8,10,4,13,7,5,16,10,4,12,22,29,3,18,26,3,18,6,24,40,1,9,9,22,13,2,5,2,14,34,16,27,40,0,25,9,18,35,3,30,4,5,1,17,13
02:08:09,5,0,1,4,33,9,30,6,24,34,15,26,17,30,11,1,29,30,2,8,4,24,6,4,16,2,18,22,18,11,0,29,7,10,7,20,31,4,30,1,10,10,4,3,31,18,13,20,20,18,8,40,16,12,2,8,10,4,13,7,5,16,10,4,12,22,29,3,18,26,3,18,6,24,40,1,9,9,22,13,2,5,2,14,34,16,27,40,0,25,9,18,35,3,30,4,5,1,17,13
02:10:08,5,0,1,4,33,9,30,6,24,34,15,26,17,30,11,1,29,30,2,8,4,24,6,4,16,2,18,22,18,11,0,29,7,10,7,20,31,4,30,1,10,10,4,3,31,18,13,20,20,18,8,40,16,12,2,8,10,4,13,7,5,16,10,4,12,22,29,3,18,26,3,18,6,24,40,1,9,9,22,13,2,5,2,14,34,16,27,40,0,25,9,18,35,3,30,4,5,1,17,13
02:12:08,5,0,1,4,33,9,30,6,24,34,15,26,17,30,11,1,29,30,2,8,4,24,6,4,16,2,18,22,18,11,0,29,7,10,7,20,31,4,30,1,10,10,4,3,31,18,13,20,20,18,8,40,16,12,2,8,10,4,13,7,5,16,10,4,12,22,29,3,18,26,3,18,6,24,40,1,9,9,22,13,2,5,2,14,34,16,27,40,0,25,9,18,35,3,30,4,5,1,17,13
02:14:09,5,0,1,4,33,9,30,6,24,34,15,26,17,30,11,1,29,30,2,8,4,24,6,4,16,2,18,22,18,11,0,29,7,10,7,20,31,4,30,1,10,10,4,3,31,18,13,20,20,18,8,40,16,12,2,8,10,4,13,7,5,16,10,4,12,22,29,3,18,26,3,18,6,24,40,1,9,9,22,13,2,5,2,14,34,16,27,40,0,25,9,18,35,3,30,4,5,1,17,13
02:16:09,5,0,1,4,33,9,30,6,24,34,15,26,17,30,11,1,29,30,2,8,4,24,6,4,16,2,18,22,18,11,0,29,7,10,7,20,31,4,30,1,10,10,4,3,31,18,13,20,20,18,8,40,16,12,2,8,10,4,13,7,5,16,10,4,12,22,29,3,18,26,3,18,6,24,40,1,9,9,22,13,2,5,2,14,34,16,27,40,0,25,9,18,35,3,30,4,5,1,17,13
02:18:09,5,0,1,4,33,9,30,6,24,34,15,26,17,30,11,1,29,30,2,8,4,24,6,4,16,2,18,22,18,11,0,29,7,10,7,20,31,4,30,1,10,10,4,3,31,18,13,20,20,18,8,40,16,12,2,8,10,4,13,7,5,16,10,4,12,22,29,3,18,26,3,18,6,24,40,1,9,9,22,13,2,5,2,14,34,16,27,40,0,25,9,18,35,3,30,4,5,1,17,13
02:20:09,5,0,1,4,33,9,30,6,24,34,15,26,17,30,11,1,29,30,2,8,4,24,6,4,16,2,18,22,18,11,0,29,7,10,7,20,31,4,30,1,10,10,4,3,31,18,13,20,20,18,8,40,16,12,2,8,10,4,13,7,5,16,10,4,12,22,29,3,18,26,3,18,6,24,40,1,9,9,22,13,2,5,2,14,34,16,27,40,0,25,9,18,35,3,30,4,5,1,17,13
02:22:09,5,0,1,4,33,9,30,6,24,34,15,26,17,30,11,1,29,30,2,8,4,24,6,4,16,2,18,22,18,11,0,29,7,10,7,20,31,4,30,1,10,10,4,3,31,18,13,20,20,18,8,40,16,12,2,8,10,4,13,7,5,16,10,4,12,22,29,3,18,26,3,18,6,24,40,1,9,9,22,13,2,5,2,14,34,16,27,40,0,25,9,18,35,3,30,4,5,1,17,13
02:24:09,5,0,1,4,33,9,30,6,24,34,15,26,17,30,11,1,29,30,2,8,4,24,6,4,16,2,18,22,18,11,0,29,7,10,7,20,31,4,30,1,10,10,4,3,31,18,13,20,20,18,8,40,16,12,2,8,10,4,13,7,5,16,10,4,12,22,29,3,18,26,3,18,6,24,40,1,9,9,22,13,2,5,2,14,34,16,27,40,0,25,9,18,35,3,30,4,5,1,17,13
02:26:09,5,0,1,4,33,9,30,6,24,34,15,26,17,30,11,1,29,30,2,8,4,24,6,4,16,2,18,22,18,11,0,29,7,10,7,20,31,4,30,1,10,10,4,3,31,18,13,20,20,18,8,40,16,12,2,8,10,4,13,7,5,16,10,4,12,22,29,3,18,26,3,18,6,24,40,1,9,9,22,13,2,5,2,14,34,16,27,40,0,25,9,18,35,3,30,4,5,1,17,13
02:28:09,5,0,1,4,33,9,30,6,24,34,15,26,17,30,11,1,29,30,2,8,4,24,6,4,16,2,18,22,18,11,0,29,7,10,7,20,31,4,30,1,10,10,4,3,31,18,13,20,20,18,8,40,16,12,2,8,10,4,13,7,5,16,10,4,12,22,29,3,18,26,3,18,6,24,40,1,9,9,22,13,2,5,2,14,34,16,27,40,0,25,9,18,35,3,30,4,5,1,17,13
02:30:08,5,0,1,4,33,9,30,6,24,34,15,26,17,30,11,1,29,30,2,8,4,24,6,4,16,2,18,22,18,11,0,29,7,10,7,20,31,4,30,1,10,10,4,3,31,18,13,20,20,18,8,40,16,12,2,8,10,4,13,7,5,16,10,4,12,22,29,3,18,26,3,18,6,24,40,1,9,9,22,13,2,5,2,14,34,16,27,40,0,25,9,18,35,3,30,4,5,1,17,13
02:32:09,5,0,1,4,33,9,30,6,24,34,15,26,17,30,11,1,29,30,2,8,4,24,6,4,16,2,18,22,18,11,0,29,7,10,7,20,31,4,30,1,10,10,4,3,31,18,13,20,20,18,8,40,16,12,2,8,10,4,13,7,5,16,10,4,12,22,29,3,18,26,3,18,6,25,40,1,9,9,22,13,2,5,2,14,34,16,27,40,0,25,9,18,35,3,30,4,5,1,17,13
02:34:09,5,0,1,4,33,9,30,6,24,34,15,26,17,30,11,1,29,30,2,8,4,24,6,4,16,2,18,22,18,11,0,29,7,10,7,20,31,4,30,1,10,10,4,3,31,18,13,20,20,18,8,40,16,12,2,8,10,4,13,7,5,16,10,4,12,22,29,3,18,26,3,18,6,25,40,1,9,9,22,13,2,5,2,14,34,16,27,40,0,25,9,18,35,3,30,4,5,1,17,13
02:36:09,5,0,1,4,33,9,30,6,24,34,15,26,17,30,11,1,29,30,2,8,4,24,6,4,16,2,18,22,18,11,0,29,7,10,7,20,31,4,30,1,10,10,4,3,31,18,13,20,20,18,8,40,16,12,2,8,10,4,13,7,5,16,10,4,12,22,29,3,18,26,3,18,6,25,40,1,9,9,22,13,2,5,2,14,34,16,27,40,0,25,9,18,35,3,30,4,5,1,17,13
02:38:08,5,0,1,4,33,9,30,6,24,34,15,26,17,30,11,1,29,30,2,8,4,24,6,4,16,2,18,22,18,11,0,29,7,10,7,20,31,4,30,1,10,10,4,3,31,18,13,20,20,18,8,40,16,12,2,8,10,4,13,7,5,16,10,4,12,22,29,3,18,26,3,18,6,25,40,1,9,9,22,13,2,5,2,14,34,16,27,40,0,25,9,18,35,3,30,4,5,1,17,13
02:40:09,5,0,1,4,33,9,30,6,24,34,15,26,17,30,11,1,29,30,2,8,4,24,6,4,16,2,18,22,18,11,0,29,7,10,7,20,31,4,30,1,10,10,4,3,31,18,13,20,20,18,8,40,16,12,2,8,10,4,13,7,5,16,10,4,12,22,29,3,18,26,3,18,6,25,40,1,9,9,22,13,2,5,2,14,34,16,27,40,0,25,9,18,35,3,30,4,5,1,17,13
02:42:08,5,0,1,4,33,9,30,6,24,34,15,26,17,30,11,1,29,30,2,8,4,24,6,4,16,2,18,22,18,11,0,29,7,10,7,20,31,4,30,1,10,10,4,3,31,18,13,20,20,18,8,40,16,12,2,8,10,4,13,7,5,16,10,4,12,22,29,3,18,26,3,18,6,25,40,1,9,9,22,13,2,5,2,14,34,16,27,40,0,25,9,18,35,3,30,4,5,1,17,13
02:44:08,5,0,1,4,33,9,30,6,24,34,15,26,17,30,11,1,29,30,2,8,4,24,6,4,16,2,18,22,18,11,0,29,7,10,7,20,31,4,30,1,10,10,4,3,31,18,13,20,20,18,8,40,16,12,2,8,10,4,13,7,5,16,10,4,12,22,29,3,18,26,3,18,6,25,40,1,9,9,22,13,2,5,2,14,34,16,27,40,0,25,9,18,35,3,30,4,5,1,17,13
02:46:09,5,0,1,4,33,9,30,6,24,34,15,26,17,30,11,1,29,30,2,8,4,24,6,4,16,2,18,22,18,11,0,29,7,10,7,20,31,4,30,1,10,10,4,3,31,18,13,20,20,18,8,40,16,12,2,8,10,4,13,7,5,16,10,4,12,22,29,3,18,26,3,18,6,25,40,1,9,9,22,13,2,5,2,14,34,16,27,40,0,25,9,18,35,3,30,4,5,1,17,13
02:48:09,5,0,1,4,33,9,30,6,24,34,15,26,17,30,11,1,29,30,2,8,4,24,6,4,16,2,18,22,18,11,0,29,7,10,7,20,32,4,30,1,10,10,4,3,31,18,13,20,20,18,8,40,16,12,2,8,10,4,13,7,5,16,10,4,12,22,29,3,18,26,3,18,6,25,40,1,9,9,22,13,2,5,2,14,34,16,27,40,0,25,9,18,35,3,30,4,5,1,17,13
02:50:08,5,0,1,4,33,9,30,6,24,34,15,26,17,30,11,1,29,30,2,8,4,24,6,4,16,2,18,22,18,11,0,29,7,10,7,20,32,4,30,1,10,10,4,3,31,18,13,20,20,18,8,40,16,12,2,8,10,4,13,7,7,16,10,4,12,22,29,3,18,26,3,18,6,25,40,1,9,9,22,13,2,5,2,14,34,16,27,40,0,25,9,18,35,3,30,4,5,1,17,13
02:52:09,5,0,1,4,33,9,30,6,24,34,15,26,17,30,11,1,29,30,2,8,4,24,6,4,16,2,18,22,18,11,0,29,7,10,7,20,32,4,30,1,10,10,4,3,31,18,13,20,20,18,8,40,16,12,2,8,10,4,13,7,7,16,10,4,12,22,29,3,18,26,3,18,6,25,40,1,9,9,22,13,2,5,2,14,34,16,27,40,0,25,9,18,35,3,30,4,5,1,17,13
02:54:08,5,0,1,4,33,9,30,6,24,34,15,26,17,30,11,1,29,30,2,8,4,24,6,4,16,2,18,22,18,11,0,29,7,10,7,20,32,4,30,1,10,10,4,3,31,18,13,20,20,18,8,40,16,12,2,8,10,4,13,7,7,16,10,4,12,22,29,3,18,26,3,18,6,25,40,1,9,9,22,13,2,5,2,14,34,16,27,40,0,25,9,18,35,3,30,4,5,1,17,13
02:56:09,5,0,1,4,33,9,30,6,24,34,15,26,17,30,11,1,29,30,2,8,4,24,6,4,16,2,18,22,18,11,0,29,7,10,7,20,32,4,30,1,10,10,4,3,31,18,13,20,20,18,8,40,16,12,2,8,10,4,13,7,7,16,10,4,12,22,29,3,18,26,3,18,6,25,40,1,9,9,22,13,2,5,2,14,34,16,27,40,0,25,9,18,35,3,30,4,5,1,17,13
02:58:09,5,0,1,4,33,9,30,6,24,34,15,26,17,30,11,1,29,30,2,8,4,24,6,4,16,2,18,22,18,11,0,29,7,10,7,20,32,4,30,1,10,10,4,3,31,18,13,20,20,18,8,40,16,12,2,8,10,4,13,7,7,16,10,4,12,22,29,3,18,26,3,18,6,25,40,1,9,9,22,13,2,5,2,14,34,16,27,40,0,25,9,18,35,3,30,4,5,1,17,13
03:00:08,5,0,1,4,33,9,30,6,24,34,15,26,17,30,11,1,29,30,2,8,4,24,6,4,16,2,18,22,18,11,0,29,7,10,7,20,32,4,30,1,10,10,4,3,31,18,13,20,20,18,8,40,16,12,2,8,10,4,13,7,7,16,10,4,12,22,29,3,18,26,3,18,6,25,40,1,9,9,22,13,2,5,2,14,34,16,27,40,0,25,9,18,35,3,30,4,5,1,17,13
03:02:09,5,0,1,4,33,9,30,6,24,34,15,26,17,30,11,1,29,30,2,8,4,24,6,4,16,2,18,22,18,11,0,29,7,10,7,20,32,4,30,1,10,10,4,3,31,18,13,20,20,18,8,40,16,12,2,8,10,4,13,7,7,16,10,4,12,22,29,3,18,26,3,18,6,25,40,1,9,9,22,13,2,5,2,14,34,16,27,40,0,25,9,18,35,3,30,4,5,1,17,13
03:04:09,5,0,1,4,33,9,30,6,24,34,15,26,17,30,11,1,29,30,2,8,4,24,6,4,16,2,18,22,18,11,0,29,7,10,7,20,32,4,30,1,10,10,4,3,31,18,13,20,20,18,8,40,16,12,2,8,10,4,13,7,7,16,10,4,12,22,29,3,18,26,3,18,6,25,40,1,9,9,22,13,2,5,2,14,34,16,27,40,0,25,9,18,35,3,30,4,5,1,17,13
03:06:08,5,0,1,4,33,9,30,6,24,34,15,26,17,30,11,1,29,30,2,8,4,24,6,4,16,2,18,22,18,11,0,29,7,10,7,20,32,4,30,1,10,10,4,3,31,18,13,20,20,18,8,40,16,12,2,8,10,4,13,7,7,16,10,4,12,22,29,3,18,26,3,18,6,25,40,1,9,9,22,13,2,5,2,14,34,16,27,40,0,25,9,18,35,3,30,4,5,1,17,13
03:08:09,5,0,1,4,33,9,30,6,24,34,15,26,17,30,11,1,29,30,2,8,4,24,6,4,16,2,18,22,18,11,0,29,7,10,7,20,32,4,30,1,10,10,4,3,31,18,13,20,20,18,8,40,16,12,2,8,10,4,13,7,7,16,10,4,12,22,29,3,18,26,3,18,6,25,40,1,9,9,22,13,2,5,2,14,34,16,27,40,0,25,9,18,35,3,30,4,5,1,17,13
03:10:09,5,0,1,4,33,9,30,6,24,34,15,26,17,30,11,1,29,30,2,8,4,24,6,4,16,2,18,22,18,11,0,29,7,10,7,20,32,4,30,1,10,10,4,3,31,18,13,20,20,18,8,40,16,12,2,8,10,4,13,7,7,16,10,4,12,22,29,3,18,26,3,18,6,25,40,1,9,9,22,13,2,5,2,14,34,16,27,40,0,25,9,18,35,3,30,4,5,1,17,13
03:12:08,5,0,1,4,33,9,30,6,24,34,15,26,17,30,11,1,29,30,2,8,4,24,6,4,16,2,18,22,18,11,0,29,7,10,7,20,32,4,30,1,10,10,4,3,31,18,13,20,20,18,8,40,16,12,2,8,10,4,13,7,7,16,10,4,12,22,29,3,18,26,3,18,6,25,40,1,9,9,22,13,2,5,2,14,34,16,27,40,0,25,9,18,35,3,30,4,5,1,17,13
03:14:09,5,0,1,4,33,9,30,6,24,34,15,26,17,30,11,1,29,30,2,8,4,24,6,4,16,2,18,22,18,11,0,29,7,10,7,20,32,4,30,1,10,10,4,3,31,18,13,20,20,18,8,40,16,12,2,8,10,4,13,7,7,16,10,4,12,22,29,3,18,26,3,18,6,25,40,1,9,9,22,13,2,5,2,14,34,16,27,40,0,25,9,18,35,3,30,4,5,1,17,13
03:16:09,5,0,1,4,33,9,30,6,24,34,15,26,17,30,11,1,29,30,2,8,4,24,6,4,16,2,18,22,18,11,0,29,7,10,7,20,32,4,30,1,10,10,4,3,31,18,13,20,20,18,8,40,16,12,2,8,10,4,13,7,7,16,10,4,12,22,29,3,18,26,3,18,6,25,40,1,9,9,22,13,2,5,2,14,34,16,27,40,0,25,9,18,35,3,30,4,5,1,17,13
03:18:09,5,0,1,4,33,9,30,6,24,34,15,26,17,30,11,1,29,30,2,8,4,24,6,4,16,2,18,22,18,11,0,29,7,10,7,20,32,4,30,1,10,10,4,3,31,18,13,20,20,18,8,40,16,12,2,8,10,4,13,7,7,16,10,4,12,22,29,3,18,26,3,18,6,25,40,1,9,9,22,13,2,5,2,14,34,16,27,40,0,25,9,18,35,3,30,4,5,1,17,13
03:20:09,5,0,1,4,33,9,30,6,24,34,15,26,17,30,11,1,29,30,2,8,4,24,6,4,16,2,18,22,18,11,0,29,7,10,7,20,32,4,30,1,10,10,4,3,31,18,13,20,20,18,8,40,16,12,2,8,10,4,13,7,7,16,10,4,12,22,29,3,18,26,3,18,6,25,40,1,9,9,22,13,2,5,2,14,34,16,27,40,0,25,9,18,35,3,30,4,5,1,17,13
03:22:09,5,0,1,4,33,9,30,6,24,34,15,26,17,30,11,1,29,30,2,8,4,24,6,4,16,2,18,22,18,11,0,29,7,10,7,20,32,4,30,1,10,10,4,3,31,18,13,20,20,18,8,40,16,12,2,8,10,4,13,7,7,16,10,4,12,22,29,3,18,26,3,18,6,25,40,1,9,9,22,13,2,5,2,14,34,16,27,40,0,25,9,18,35,3,30,4,5,1,17,13
03:24:08,5,0,1,4,33,9,30,6,24,34,15,26,17,30,11,1,29,30,2,8,4,24,6,4,16,2,18,22,18,11,0,29,7,10,7,20,32,4,30,1,10,10,4,3,31,18,13,20,20,18,8,40,16,12,2,8,10,4,13,7,7,16,10,4,12,22,29,3,18,26,3,18,6,25,40,1,9,9,22,13,2,5,2,14,34,16,27,40,0,25,9,18,35,3,30,4,5,1,17,13
03:26:09,5,0,1,4,33,9,30,6,24,34,15,26,17,30,11,1,29,30,2,8,4,24,6,4,16,2,18,22,18,11,0,29,7,10,7,20,32,4,30,1,10,10,4,3,31,18,13,20,20,18,8,40,16,12,2,8,10,4,13,7,7,16,10,4,12,22,29,3,18,26,3,18,6,25,40,1,9,9,22,13,2,5,2,14,34,16,27,40,0,25,9,18,35,3,30,4,5,1,17,13
03:28:09,5,0,1,4,33,9,30,6,24,34,15,26,17,30,11,1,29,30,2,8,4,24,6,4,16,2,18,22,18,11,0,29,7,10,7,20,32,4,30,1,10,10,4,3,31,18,13,20,20,18,8,40,16,12,2,8,10,4,13,7,7,16,10,4,12,22,29,3,18,26,3,18,6,25,40,1,9,9,22,13,2,5,2,14,34,16,27,40,0,25,9,18,35,3,30,4,5,1,17,13
03:30:08,5,0,1,4,33,9,30,6,24,34,15,26,17,30,11,1,29,30,2,8,4,24,6,4,16,2,18,22,18,11,0,29,7,10,7,20,32,4,30,1,10,10,4,3,31,18,13,20,20,18,8,40,16,12,2,8,10,4,13,7,7,16,10,4,12,22,29,3,18,26,3,18,6,25,40,1,9,9,22,13,2,5,2,14,34,16,27,40,0,25,9,18,35,3,30,4,5,1,17,13
03:32:08,5,0,1,4,33,9,30,6,24,34,15,26,17,30,11,1,29,30,2,8,4,24,6,4,16,2,19,22,18,11,0,29,7,10,7,20,32,4,30,1,10,10,4,3,31,18,13,20,20,18,8,40,16,12,2,8,10,4,13,7,7,16,10,4,12,22,29,3,18,26,3,18,6,25,40,1,9,9,22,13,2,5,2,14,34,16,27,40,0,25,9,18,35,3,30,4,5,1,17,13
03:34:09,5,0,1,4,33,9,30,6,24,34,15,26,17,30,11,1,29,30,2,8,4,24,6,4,16,2,19,22,18,11,0,29,7,10,7,20,32,4,30,1,10,10,4,3,31,18,13,20,20,18,8,40,16,12,2,8,10,4,13,7,7,16,10,4,12,22,29,3,18,26,3,18,6,25,40,1,9,9,22,13,2,5,2,14,34,16,27,40,0,25,9,18,35,3,30,4,5,1,17,13
03:36:09,5,0,1,4,33,9,30,6,24,34,15,26,17,30,11,1,29,30,2,8,4,24,6,4,16,2,19,22,18,11,0,29,7,10,7,20,32,4,30,1,10,10,4,3,31,18,13,20,20,18,8,40,16,12,2,8,10,4,13,7,7,16,10,4,12,22,29,3,18,26,3,18,6,25,40,1,9,9,22,13,2,5,2,14,34,16,27,40,0,25,9,18,35,3,30,4,5,1,17,13
03:38:09,5,0,1,4,33,9,30,6,24,34,15,26,17,30,11,1,29,30,2,8,4,24,6,4,16,2,19,22,18,11,0,29,7,10,7,20,32,4,30,1,10,10,4,3,31,18,13,20,20,18,8,40,16,12,2,8,10,4,13,7,7,16,10,4,12,22,29,3,18,26,3,18,6,25,40,1,9,9,22,13,2,5,2,14,34,16,27,40,0,25,9,18,35,3,30,4,5,1,17,13
03:40:09,5,0,1,4,33,9,30,6,24,34,15,26,17,30,11,1,29,30,2,8,4,24,6,4,16,2,19,22,18,11,0,29,7,10,7,20,32,4,30,1,10,10,4,3,31,18,13,20,20,18,8,40,16,12,2,8,10,4,13,7,7,16,10,4,12,22,29,3,18,26,3,18,6,25,40,1,9,9,22,13,2,5,2,14,34,16,27,40,0,25,9,18,35,3,30,4,5,1,17,13
03:42:09,5,0,1,4,33,9,30,6,24,34,15,26,17,30,11,1,29,30,2,8,4,24,6,4,16,2,19,22,18,11,0,29,7,10,7,20,32,4,30,1,10,10,4,3,31,18,13,20,20,18,8,40,16,12,2,8,10,4,13,7,7,16,10,4,12,22,29,3,18,26,3,18,6,25,40,1,9,9,22,13,2,5,2,14,34,16,27,40,0,25,9,18,35,3,30,4,5,1,17,13
03:44:09,5,0,1,4,33,9,30,6,24,34,15,26,17,30,11,1,29,30,2,8,4,24,6,4,16,2,19,22,18,11,0,29,7,10,7,20,32,4,30,1,10,10,4,3,31,18,13,20,20,18,8,40,16,12,2,8,10,4,13,7,7,16,10,4,12,22,29,3,18,26,3,18,6,25,40,1,9,9,22,13,2,5,2,14,34,16,27,40,0,25,9,18,35,3,30,4,5,1,17,13
03:46:09,5,0,1,4,33,9,30,6,24,34,15,26,17,30,11,1,29,30,2,8,4,24,6,4,16,2,19,22,18,11,0,29,7,10,7,20,32,4,30,1,10,10,4,3,31,18,13,20,20,18,8,40,16,12,2,8,10,4,13,7,7,16,10,4,12,22,29,3,18,26,3,18,6,25,40,1,9,9,22,13,2,5,2,14,34,16,27,40,0,25,9,18,35,3,30,4,5,1,17,13
03:48:09,5,0,1,4,33,9,30,6,24,34,15,26,17,30,11,1,29,30,2,8,4,24,6,4,16,2,19,22,18,11,0,29,7,10,7,20,32,4,30,1,10,10,4,3,31,18,13,20,20,18,8,40,16,12,2,8,10,4,13,7,7,16,10,4,12,22,29,3,18,26,3,18,6,25,40,1,9,9,22,13,2,5,2,14,34,16,27,40,0,25,9,18,35,3,30,4,5,1,17,13
