,FENIAN_STREET,CITY_QUAY,FITZWILLIAM_SQUARE_EAST,BROOKFIELD_ROAD,EMMET_ROAD,ROTHE_ABBEY,KING_STREET_NORTH,GREEK_STREET,WESTERN_WAY,CHARLEMONT_PLACE,PARKGATE_STREET,HIGH_STREET,HEUSTON_BRIDGE_(SOUTH),PORTOBELLO_HARBOUR,ECCLES_STREET_EAST,MERRION_SQUARE_EAST,SMITHFIELD,PORTOBELLO_ROAD,CUSTOM_HOUSE_QUAY,MERRION_SQUARE_WEST,HARDWICKE_PLACE,ST._STEPHEN'S_GREEN_EAST,MOLESWORTH_STREET,UPPER_SHERRARD_STREET,MOUNTJOY_SQUARE_WEST,LIME_STREET,EXCHEQUER_STREET,ORMOND_QUAY_UPPER,NEW_CENTRAL_BANK,DAME_STREET,PARNELL_SQUARE_NORTH,DEVERELL_PLACE,EARLSFORT_TERRACE,BOLTON_STREET,ECCLES_STREET,CATHAL_BRUGHA_STREET,STRAND_STREET_GREAT,FITZWILLIAM_SQUARE_WEST,FOWNES_STREET_UPPER,HERBERT_STREET,PARNELL_STREET,ST._STEPHEN'S_GREEN_SOUTH,PEARSE_STREET,EXCISE_WALK,TALBOT_STREET,CUSTOM_HOUSE,GEORGES_QUAY,LEINSTER_STREET_SOUTH,WILTON_TERRACE,TOWNSEND_STREET,JERVIS_STREET,HEUSTON_STATION_(CENTRAL),SMITHFIELD_NORTH,KEVIN_STREET,NEWMAN_HOUSE,SANDWITH_STREET,MOUNT_STREET_LOWER,HANOVER_QUAY,CHRISTCHURCH_PLACE,SIR_PATRICK_DUN'S,GUILD_STREET,YORK_STREET_WEST,HARCOURT_TERRACE,YORK_STREET_EAST,ST_JAMES_HOSPITAL_(LUAS),CLONMEL_STREET,JOHN_STREET_WEST,JAMES_STREET,MARKET_STREET_SOUTH,MATER_HOSPITAL,CONVENTION_CENTRE,PRINCES_STREET_/_O'CONNELL_STREET,WOLFE_TONE_STREET,OLIVER_BOND_STREET,BARROW_STREET,HERBERT_PLACE,GRAND_CANAL_DOCK,DENMARK_STREET_GREAT,FRANCIS_STREET,NORTH_CIRCULAR_ROAD,THE_POINT,KILMAINHAM_LANE,BLESSINGTON_STREET,ROYAL_HOSPITAL,COLLINS_BARRACKS_MUSEUM,BLACKHALL_PLACE,KILMAINHAM_GAOL,HEUSTON_STATION_(CAR_PARK),BENSON_STREET,FREDERICK_STREET_SOUTH,SOUTH_DOCK_ROAD,ST._JAMES_HOSPITAL_(CENTRAL),HEUSTON_BRIDGE_(NORTH),MOUNT_BROWN,GRANTHAM_STREET,GRATTAN_STREET,HARDWICKE_STREET,HATCH_STREET,GOLDEN_LANE,CLARENDON_ROW
01:48:09,14,0,10,21,30,16,30,20,11,26,32,25,19,21,9,0,30,21,2,2,15,3,2,30,30,4,1,19,14,5,1,28,2,6,20,20,32,4,8,0,17,1,18,23,34,17,2,13,5,17,6,34,29,14,0,8,9,16,15,6,15,4,5,3,33,2,24,14,25,39,1,18,6,12,3,2,5,19,29,30,17,6,15,34,38,29,14,17,4,8,25,2,35,14,9,1,1,0,14,18
01:50:09,14,0,10,21,30,16,30,20,11,26,32,25,19,21,9,0,30,21,2,2,15,3,2,30,30,4,1,19,14,5,1,28,2,6,20,20,32,4,8,0,17,1,18,23,34,17,2,13,5,17,6,34,29,14,0,8,9,16,15,6,15,4,5,3,33,2,24,14,25,39,1,18,6,12,3,2,5,19,29,30,17,6,15,34,38,29,14,17,4,8,25,2,35,14,9,1,1,0,14,18
01:52:08,14,0,10,21,30,16,30,20,11,26,32,25,19,21,9,0,30,21,2,2,15,3,2,30,30,4,1,19,14,5,1,28,2,6,20,20,32,4,8,0,17,1,18,23,34,17,2,13,5,17,6,34,29,14,0,8,9,16,15,6,15,4,5,3,33,2,24,14,25,39,1,18,6,12,3,2,5,19,29,30,17,6,15,34,38,29,14,17,4,8,25,2,35,14,9,1,1,0,14,18
01:54:09,14,0,10,21,30,16,30,20,11,26,32,25,19,21,9,0,30,21,2,2,15,3,2,30,30,4,1,19,14,5,1,28,2,6,20,20,32,4,8,0,17,1,18,23,34,17,2,13,5,17,6,34,29,14,0,8,9,16,15,6,15,4,5,3,33,2,24,14,25,39,1,18,6,12,3,2,5,19,29,30,17,6,15,34,38,29,14,17,4,8,25,2,35,14,9,1,1,0,14,18
01:56:09,14,0,10,21,30,16,30,20,11,26,32,25,19,21,9,0,30,21,2,2,15,3,2,30,30,4,1,19,14,5,1,28,2,6,20,20,32,4,8,0,17,1,18,23,34,17,2,13,5,17,6,34,29,14,0,8,9,16,15,6,15,4,5,3,33,2,24,14,25,39,1,18,6,12,3,2,5,19,29,30,17,6,15,34,38,29,14,17,4,8,25,2,35,14,9,1,1,0,14,18
01:58:08,14,0,10,21,30,16,30,20,11,26,32,25,19,21,9,0,30,21,2,2,15,3,2,30,30,4,1,19,14,5,1,28,2,6,20,20,32,4,8,0,17,1,18,23,34,17,2,13,5,17,6,34,29,14,0,8,9,16,15,6,15,4,5,3,33,2,24,14,25,39,1,18,6,12,3,2,5,19,29,30,17,6,15,34,38,29,14,17,4,8,25,2,35,14,9,1,1,0,14,18
02:00:09,14,0,10,21,30,16,30,20,11,26,32,25,19,21,9,0,30,21,2,2,15,3,2,30,30,4,1,19,14,6,1,28,2,6,20,20,32,4,8,0,17,1,18,23,34,17,2,13,5,17,6,34,29,14,0,8,9,16,15,6,15,4,5,3,33,2,24,14,25,39,1,18,6,12,3,2,5,19,29,30,17,6,15,34,38,29,14,17,4,8,25,2,35,14,9,1,1,0,14,18
02:02:09,14,0,10,21,30,16,30,20,11,26,32,25,19,21,9,0,30,21,2,2,15,3,2,30,30,4,1,19,14,6,1,28,2,6,20,20,32,4,8,0,17,1,18,23,34,17,2,13,5,17,6,34,29,14,0,8,9,16,15,6,15,4,5,3,33,2,24,14,25,39,1,18,6,12,3,2,5,19,29,30,17,6,15,34,38,29,14,17,4,8,25,2,35,14,9,1,1,0,14,18
02:04:09,14,0,10,21,30,16,30,20,11,26,32,25,19,21,9,0,30,21,2,2,15,3,2,30,30,4,1,19,14,6,1,28,2,6,20,20,32,4,8,0,17,1,18,23,34,17,2,13,5,17,6,34,29,14,0,8,9,16,15,6,15,4,5,3,33,2,24,14,25,39,1,18,6,12,3,2,5,19,29,30,17,6,15,34,38,29,14,17,4,8,25,2,35,14,9,1,1,0,14,18
02:06:09,14,0,10,21,30,16,30,20,11,26,32,25,19,21,9,0,30,21,2,2,15,3,2,30,30,4,1,19,14,6,1,28,2,6,20,20,32,4,8,0,17,1,18,23,34,17,2,13,5,17,6,34,29,14,0,8,9,16,15,6,15,4,5,3,33,2,24,14,25,39,1,18,6,12,3,2,5,19,29,30,17,6,15,34,38,29,14,17,4,8,25,2,35,14,9,1,1,0,14,18
02:08:08,14,0,10,21,30,16,30,20,11,26,32,25,19,21,9,0,30,21,2,2,15,3,2,30,30,4,1,19,14,6,1,28,2,6,20,20,32,4,8,0,17,1,18,23,34,17,2,13,5,17,6,34,29,14,0,8,9,16,15,6,15,4,5,3,33,2,24,14,25,39,1,18,6,12,3,2,5,19,29,30,17,6,15,34,38,29,14,17,4,8,25,2,35,14,9,1,1,0,14,18
02:10:08,14,0,10,21,30,16,30,20,11,26,32,25,19,21,9,0,30,21,2,2,15,3,2,30,30,4,1,19,14,6,1,28,2,6,20,20,32,4,8,0,17,1,18,23,34,17,2,13,5,17,6,34,29,14,0,8,9,16,15,6,15,4,5,3,33,2,24,14,25,39,1,18,6,12,3,2,5,19,29,30,17,6,15,34,38,29,14,17,4,8,25,2,35,14,9,1,1,0,14,18
02:12:09,14,0,10,21,30,16,30,20,11,26,32,25,19,21,9,0,30,21,2,2,15,3,2,30,30,4,1,19,14,6,1,28,2,6,20,20,32,4,8,0,17,1,18,23,34,17,2,13,5,17,6,34,29,14,0,8,9,16,15,6,15,4,5,3,33,2,24,14,25,39,1,18,6,12,3,2,5,19,29,30,17,6,15,34,38,29,14,17,4,8,25,2,35,14,9,1,1,0,14,18
02:14:09,14,0,10,21,30,16,30,20,11,26,32,25,19,21,9,0,30,21,2,2,15,3,2,30,30,4,1,19,14,6,1,28,2,6,20,20,32,4,8,0,17,1,18,23,34,17,2,13,5,17,6,34,29,14,0,8,9,16,15,6,15,4,5,3,33,2,24,14,25,39,1,18,6,12,3,2,5,19,29,30,17,6,15,34,38,29,14,17,4,8,25,2,35,14,9,1,1,0,14,18
02:16:09,14,0,10,21,30,16,30,20,11,26,32,25,19,21,9,0,30,21,2,2,15,3,2,30,30,4,1,19,14,6,1,28,2,6,20,20,32,4,8,0,17,1,18,23,34,17,2,13,5,17,6,34,29,14,0,8,9,16,15,6,15,4,5,3,33,2,24,14,25,39,1,18,6,12,3,2,5,19,29,30,17,6,15,34,38,29,14,17,4,8,25,2,35,14,9,1,1,0,14,18
02:18:09,14,0,10,21,30,16,30,20,11,26,32,25,19,21,9,0,30,21,2,2,15,3,2,30,30,4,1,19,14,6,1,28,2,6,20,20,32,4,8,0,17,1,18,23,34,17,2,13,5,17,6,34,29,14,0,8,9,16,15,6,15,4,5,3,33,2,24,14,25,39,1,18,6,12,3,2,5,19,29,30,17,6,15,34,38,29,14,17,4,8,25,2,35,14,9,1,1,0,14,18
02:20:09,14,0,10,21,30,16,30,20,11,26,32,25,19,21,9,0,30,21,2,2,15,3,2,30,30,4,1,19,14,6,1,28,2,6,20,20,32,4,8,0,17,1,18,23,34,17,2,13,5,17,6,34,29,14,0,8,9,16,15,6,15,4,5,3,33,2,24,14,25,39,1,18,6,12,3,2,5,19,29,30,17,6,15,34,38,29,14,17,4,8,25,2,35,14,9,1,1,0,14,18
02:22:08,14,0,10,21,30,16,30,20,11,26,32,25,19,21,9,0,30,21,2,2,15,3,2,30,30,4,1,19,14,6,1,28,2,6,20,20,32,4,8,0,17,1,18,23,34,17,2,13,5,17,6,34,29,14,0,8,9,16,15,6,15,4,5,3,33,2,24,14,25,39,1,18,6,12,3,2,5,19,29,30,17,6,15,34,38,29,14,17,4,8,25,2,35,14,9,1,1,0,14,18
02:24:08,14,0,10,21,30,16,30,20,11,26,32,25,19,21,9,0,30,21,2,2,15,3,2,30,30,4,1,19,14,6,1,28,2,6,20,20,32,4,8,0,17,1,18,23,34,17,2,13,5,17,6,34,29,14,0,8,9,16,15,6,15,4,5,3,33,2,24,14,25,39,1,18,6,12,3,2,5,19,29,30,17,6,15,34,38,29,14,17,4,8,25,2,35,14,9,1,1,0,14,18
02:26:09,14,0,10,21,30,16,30,20,11,26,32,25,19,21,9,0,30,21,2,2,15,3,2,30,30,4,1,19,14,6,1,28,2,6,20,20,32,4,8,0,17,1,18,23,34,17,2,13,5,17,6,34,29,14,0,8,9,16,15,6,15,4,5,3,33,2,24,14,25,39,1,18,6,12,3,2,5,19,29,30,17,6,15,34,38,29,14,17,4,8,25,2,35,14,9,1,1,0,14,18
02:28:09,14,0,10,21,30,16,30,20,11,26,32,25,19,21,9,0,30,21,2,2,15,3,2,30,30,4,1,19,14,6,1,28,2,6,20,20,32,4,8,0,17,1,18,23,34,17,2,13,5,17,6,34,29,14,0,8,9,16,15,6,15,4,5,3,33,2,24,14,25,39,1,18,6,12,3,2,5,19,29,30,17,6,15,34,38,29,14,17,4,8,25,2,35,14,9,1,1,0,14,18
02:30:08,14,0,10,21,30,16,30,20,11,26,32,25,19,21,9,0,30,21,2,2,15,3,2,30,30,4,1,19,14,6,1,28,2,6,20,20,32,4,8,0,17,1,18,23,34,17,2,13,5,17,6,34,29,14,0,8,9,16,15,6,15,4,5,3,33,2,24,14,25,39,1,18,6,12,3,2,5,19,29,30,17,6,15,34,38,29,14,17,4,8,25,2,35,14,9,1,1,0,14,18
02:32:09,14,0,10,21,30,16,30,20,11,26,32,25,19,21,9,0,30,21,2,2,15,3,2,30,30,4,1,19,14,6,1,28,2,6,20,20,32,4,8,0,17,1,18,23,34,17,2,13,5,17,6,34,29,14,0,8,9,16,15,6,15,4,5,3,33,2,24,14,25,39,1,18,6,12,3,2,5,19,29,30,17,6,15,34,38,29,14,17,4,8,25,2,35,14,9,1,1,0,14,18
02:34:09,14,0,10,21,30,16,30,20,11,26,32,25,19,21,9,0,30,21,2,2,15,3,2,30,30,4,1,19,14,6,1,28,2,6,20,20,32,4,8,0,17,1,18,23,34,17,2,13,5,17,6,34,29,14,0,8,9,16,15,6,15,4,5,3,33,2,24,14,25,39,1,18,6,12,3,2,5,19,29,30,17,6,15,34,38,29,14,17,4,8,25,2,35,14,9,1,1,0,14,18
02:36:09,14,0,10,21,31,16,30,20,11,26,32,25,19,21,9,0,30,21,2,2,15,3,2,30,30,4,1,19,14,6,1,28,2,6,20,20,32,4,8,0,17,1,18,23,34,17,2,13,5,17,6,34,29,14,0,8,9,16,15,6,15,4,5,3,33,2,24,14,25,39,1,18,6,12,3,2,5,19,29,30,17,6,15,34,38,29,14,17,4,8,25,2,35,14,9,1,1,0,14,18
02:38:09,14,0,10,21,31,16,30,20,11,26,32,25,19,21,9,0,30,21,2,2,15,3,2,30,30,4,1,19,14,6,1,28,2,6,20,20,32,4,8,0,17,1,18,23,34,17,2,13,5,17,6,34,29,14,0,8,9,16,15,6,15,4,5,3,33,2,24,14,25,39,1,18,6,12,3,2,5,19,29,30,17,6,15,34,38,29,14,17,4,8,25,2,35,14,9,1,1,0,14,18
02:40:09,14,0,10,21,31,16,30,20,11,26,32,25,19,21,9,0,30,21,2,2,15,3,2,30,30,4,1,19,14,6,1,28,2,6,20,20,32,4,8,0,17,1,18,23,34,17,2,13,5,17,6,34,29,14,0,8,9,16,15,6,15,4,5,3,33,2,24,14,25,39,1,18,6,12,3,2,5,19,29,30,17,6,15,34,38,29,14,17,4,8,25,2,35,14,9,1,1,0,14,18
02:42:09,14,0,10,21,31,16,30,20,11,26,32,25,19,21,9,0,30,21,2,2,15,3,2,30,30,4,1,19,14,6,1,28,2,6,20,20,32,4,8,0,17,1,18,23,34,17,2,13,5,17,6,34,29,14,0,8,9,16,15,6,15,4,5,3,33,2,24,14,25,39,1,18,6,12,3,2,5,19,29,30,17,6,15,34,38,29,14,17,4,8,25,2,35,14,9,1,1,0,14,18
02:44:09,14,0,10,21,31,16,30,20,11,26,32,25,19,21,9,0,30,21,2,2,15,3,2,30,30,4,1,19,14,6,1,28,2,6,20,20,32,4,8,0,17,1,18,23,34,17,2,13,5,17,6,34,29,14,0,8,9,16,15,6,15,4,5,3,33,2,24,14,25,39,1,18,6,12,3,2,5,19,29,30,17,6,15,34,38,29,14,17,4,8,25,2,35,14,9,1,1,0,14,18
02:46:08,14,0,10,21,31,16,30,20,11,26,32,25,19,21,9,0,30,21,2,2,15,3,2,30,30,4,1,19,14,6,1,28,2,6,20,20,32,4,8,0,17,1,18,23,34,17,2,13,5,17,6,34,29,14,0,8,9,16,15,6,15,4,5,3,33,2,24,14,25,39,1,18,6,12,3,2,5,19,29,30,17,6,15,34,38,29,14,17,4,8,25,2,35,14,9,1,1,0,14,18
02:48:09,14,0,10,21,31,16,30,20,11,26,32,25,19,21,9,0,30,21,2,2,15,3,2,30,30,4,1,19,14,6,1,28,2,6,20,20,32,4,8,0,17,1,18,23,34,17,2,13,5,17,6,34,29,14,0,8,9,16,15,6,15,4,5,3,33,2,24,14,25,39,1,18,6,12,3,2,5,19,29,30,17,6,15,34,38,29,14,17,4,8,25,2,35,14,9,1,1,0,14,18
02:50:09,14,0,10,21,31,16,30,20,11,26,32,25,19,21,9,0,30,21,2,2,15,3,2,30,30,4,1,19,14,6,1,28,2,6,20,20,32,4,8,0,17,1,18,23,34,17,2,13,5,17,6,34,29,14,0,8,9,16,15,6,15,4,5,3,33,2,24,14,25,39,1,18,6,12,3,2,5,19,29,30,17,6,15,34,38,29,14,17,4,8,25,2,35,14,9,1,1,0,14,18
02:52:09,14,0,10,21,31,16,30,20,11,26,32,25,19,21,9,0,30,21,2,2,15,3,2,30,30,4,1,19,14,6,1,28,2,6,20,20,32,4,8,0,17,1,18,23,34,17,2,13,5,17,6,34,29,14,0,8,9,16,15,6,15,4,5,3,33,2,24,14,25,39,1,18,6,12,3,2,5,19,29,30,17,6,15,34,38,29,14,17,4,8,25,2,35,14,9,1,1,0,14,18
02:54:09,14,0,10,21,31,16,30,20,11,26,32,25,19,21,9,0,30,21,2,2,15,3,2,30,30,4,1,19,14,6,1,28,2,6,20,20,32,4,8,0,17,1,18,23,34,17,2,13,5,17,6,34,29,14,0,8,9,16,15,6,15,4,5,3,33,2,24,14,25,39,1,18,6,12,3,2,5,19,29,30,17,6,15,34,38,29,14,17,4,8,25,2,35,14,9,1,1,0,14,18
02:56:09,14,0,10,21,31,16,30,20,11,26,32,25,19,21,9,0,30,21,2,2,15,3,2,30,30,4,1,19,14,6,1,28,2,6,20,20,32,4,8,0,17,1,18,23,34,17,2,13,5,17,6,34,29,14,0,8,9,16,15,6,15,4,5,3,33,2,24,14,25,39,1,18,6,12,3,2,5,19,29,30,17,6,15,34,38,29,14,17,4,8,25,2,35,14,9,1,1,0,14,18
02:58:08,14,0,10,21,31,16,30,20,11,26,32,25,19,21,9,0,30,21,2,2,15,3,2,30,30,4,1,19,14,6,1,28,2,6,20,20,32,4,8,0,17,1,18,23,34,17,2,13,5,17,6,34,29,14,0,8,9,16,15,6,15,4,5,3,33,2,24,14,25,39,1,18,6,12,3,2,5,19,29,30,17,6,15,34,38,29,14,17,4,8,25,2,35,14,9,1,1,0,14,18
03:00:09,14,0,10,21,31,16,30,20,11,26,32,25,19,21,9,0,30,21,2,2,15,3,2,30,30,4,1,19,14,6,1,28,2,6,20,20,32,4,8,0,17,1,18,23,34,17,2,13,5,17,6,34,29,14,0,8,9,16,15,6,15,4,5,3,33,2,24,14,25,39,1,18,6,12,3,2,5,19,29,30,17,6,15,34,38,29,14,17,4,8,25,2,35,14,9,1,1,0,14,18
03:02:09,14,0,10,21,31,16,30,20,11,26,32,25,19,21,9,0,30,21,2,2,15,3,2,30,30,4,1,19,14,6,1,28,2,6,20,20,32,4,8,0,17,1,18,23,34,17,2,13,5,17,6,34,29,14,0,8,9,16,15,6,15,4,5,3,33,2,24,14,25,39,1,18,6,12,3,2,5,19,29,30,17,6,15,34,38,29,14,17,4,8,25,2,35,14,9,1,1,0,14,18
03:04:09,14,0,10,21,31,16,30,20,11,26,32,25,19,21,9,0,30,21,2,2,15,3,2,30,30,4,1,19,14,6,1,28,2,6,20,20,32,4,8,0,17,1,18,23,34,17,2,13,5,17,6,34,29,14,0,8,9,16,15,6,15,4,5,3,33,2,24,14,25,39,1,18,6,12,3,2,5,19,29,30,17,6,15,34,38,29,14,17,4,8,25,2,35,14,9,1,1,0,14,18
03:06:08,14,0,10,21,31,16,30,20,11,26,32,25,19,21,9,0,30,21,2,2,15,3,2,30,30,4,1,19,14,6,1,28,2,6,20,20,32,4,8,0,17,1,18,23,34,17,2,13,5,17,6,34,29,14,0,8,9,16,15,6,15,4,5,3,33,2,24,14,25,39,1,18,6,12,3,2,5,19,29,30,17,6,15,34,38,29,14,17,4,8,25,2,35,14,9,1,1,0,14,18
03:08:09,14,0,10,21,31,16,30,20,11,26,32,25,19,21,9,0,30,21,2,2,15,3,2,30,30,4,1,19,14,6,1,28,2,6,20,20,32,4,8,0,17,1,18,23,34,17,2,13,5,17,6,34,29,14,0,8,9,16,15,6,15,4,5,3,33,2,24,14,25,39,1,18,6,12,3,2,5,19,29,30,17,6,15,34,38,29,14,17,4,8,25,2,35,14,9,1,1,0,14,18
03:10:09,14,0,10,21,31,16,30,20,11,26,32,25,19,21,9,0,30,21,2,2,15,3,2,30,30,4,1,19,14,6,1,28,2,6,20,20,32,4,8,0,17,1,18,23,34,17,2,13,5,17,6,34,29,14,0,8,9,16,15,6,15,4,5,3,33,2,24,14,25,39,1,18,6,12,3,2,5,19,29,30,17,6,15,34,38,29,14,17,4,8,25,2,35,14,9,1,1,0,14,18
03:12:08,14,0,10,21,31,16,30,20,11,26,32,25,19,21,9,0,30,21,2,2,15,3,2,30,30,4,1,19,14,6,1,28,2,6,20,20,32,4,8,0,17,1,18,23,34,17,2,13,5,17,6,34,29,14,0,8,9,16,15,6,15,4,5,3,33,2,24,14,25,39,1,18,6,12,3,2,5,19,29,30,17,6,15,34,38,29,14,17,4,8,25,2,35,14,9,1,1,0,14,18
03:14:09,14,0,10,21,31,16,30,20,11,26,32,25,19,21,9,0,30,21,2,2,15,3,2,30,30,4,1,19,14,6,1,28,2,6,20,20,32,4,8,0,17,1,18,23,34,17,2,13,5,17,6,34,29,14,0,8,9,16,15,6,15,4,5,3,33,2,24,14,25,39,1,18,6,12,3,2,5,19,29,30,17,6,15,34,38,29,14,17,4,8,25,2,35,14,9,1,1,0,14,18
03:16:09,14,0,10,21,31,16,30,20,11,26,32,25,19,21,9,0,30,21,2,2,15,3,2,30,30,4,1,19,14,6,1,28,2,6,20,20,32,4,8,0,17,1,18,23,34,17,2,13,5,17,6,34,29,14,0,8,9,16,15,6,15,4,5,3,33,2,24,14,25,39,1,18,6,12,3,2,5,19,29,30,17,6,15,34,38,29,14,17,4,8,25,2,35,14,9,1,1,0,14,18
03:18:09,14,0,10,21,31,16,30,20,11,26,32,25,19,21,9,0,30,21,2,2,15,3,2,30,30,4,1,19,14,6,1,28,2,6,20,20,32,4,8,0,17,1,18,23,34,17,2,13,5,17,6,34,29,14,0,8,9,16,15,6,15,4,5,3,33,2,24,14,25,39,1,18,6,12,3,2,5,19,29,30,17,6,15,34,38,29,14,17,4,8,25,2,35,14,9,1,1,0,14,18
03:20:09,14,0,10,21,31,16,30,20,11,26,32,25,19,21,9,0,30,21,2,2,15,3,2,30,30,4,1,19,14,6,1,28,2,6,20,20,32,4,8,0,17,1,18,23,34,17,2,13,5,17,6,34,29,14,0,8,9,16,15,6,15,4,5,3,33,2,24,14,25,39,1,18,6,12,3,2,5,19,29,30,17,6,15,34,38,29,14,17,4,8,25,2,35,14,9,1,1,0,14,18
03:22:08,14,0,10,21,31,16,30,20,11,26,32,25,19,21,9,0,30,21,2,2,15,3,2,30,30,4,1,19,14,6,1,28,2,6,20,20,32,4,8,0,17,1,18,23,34,17,2,13,5,17,6,34,29,14,0,8,9,16,15,6,15,4,5,3,33,2,24,14,25,39,1,18,6,12,3,2,5,19,29,30,17,6,15,34,38,29,14,17,4,8,25,2,35,14,9,1,1,0,14,18
03:24:09,14,0,10,21,31,16,30,20,11,26,32,25,19,21,9,0,30,21,2,2,15,3,2,30,30,4,1,19,14,6,1,28,2,6,20,20,32,4,8,0,17,1,18,23,34,17,2,13,5,17,6,34,29,14,0,8,9,16,15,6,15,4,5,3,33,2,24,14,25,39,1,18,6,12,3,2,5,19,29,30,17,6,15,34,38,29,14,17,4,8,25,2,35,14,9,1,1,0,14,18
03:26:09,14,0,10,21,31,16,30,20,11,26,32,25,19,21,9,0,30,21,2,2,15,3,2,30,30,4,1,19,14,6,1,28,2,6,20,20,32,4,8,0,17,1,18,23,34,17,2,13,5,17,6,34,29,14,0,8,9,16,15,6,15,4,5,3,33,2,24,14,25,39,1,18,6,12,3,2,5,19,29,30,17,6,15,34,38,29,14,17,4,8,25,2,35,14,9,1,1,0,14,18
03:28:09,14,0,10,21,31,16,30,20,11,26,32,25,19,21,9,0,30,21,2,2,15,3,2,30,30,4,1,19,14,6,1,28,2,6,20,20,32,4,8,0,17,1,18,23,34,17,2,13,5,17,6,34,29,14,0,8,9,16,15,6,15,4,5,3,33,2,24,14,25,39,1,18,6,12,3,2,5,19,29,30,17,6,15,34,38,29,14,17,4,8,25,2,35,14,9,1,1,0,14,18
03:30:08,14,0,10,21,31,16,30,20,11,26,32,25,19,21,9,0,30,21,2,2,15,3,2,30,30,4,1,19,14,6,1,28,2,6,20,20,32,4,8,0,17,1,18,23,34,17,2,13,5,17,6,34,29,14,0,8,9,16,15,6,15,4,5,3,33,2,24,14,25,39,1,18,6,12,3,2,5,19,29,30,17,6,15,34,38,29,14,17,4,8,25,2,35,14,9,1,1,0,14,18
03:32:09,14,0,10,21,31,16,30,20,11,26,32,25,19,21,9,0,30,21,2,2,15,3,2,30,30,4,1,19,14,6,1,28,2,6,20,20,32,4,8,0,17,1,18,23,34,17,2,13,5,17,6,34,29,14,0,8,9,16,15,6,15,4,5,3,33,2,24,14,25,39,1,18,6,12,3,2,5,19,29,30,17,6,15,34,38,29,14,17,4,8,25,2,35,14,9,1,1,0,14,18
03:34:09,14,0,10,21,31,16,30,20,11,26,32,25,19,21,9,0,30,21,2,2,15,3,2,30,30,4,1,19,14,6,1,28,2,6,20,20,32,4,8,0,17,1,18,23,34,17,2,13,5,17,6,34,29,14,0,8,9,16,15,6,15,4,5,3,33,2,24,14,25,39,1,18,6,12,3,2,5,19,29,30,17,6,15,34,38,29,14,17,4,8,25,2,35,14,9,1,1,0,14,18
03:36:08,14,0,10,21,31,16,30,20,11,26,32,25,19,21,9,0,30,21,2,2,15,3,2,30,30,4,1,19,14,6,1,28,2,6,20,20,32,4,8,0,17,1,18,23,34,17,2,13,5,17,6,34,29,14,0,8,9,16,15,6,15,4,5,3,33,2,24,14,25,39,1,18,6,12,3,2,5,19,29,30,17,6,15,34,38,29,14,17,4,8,25,2,35,14,9,1,1,0,14,18
03:38:09,14,0,10,21,31,16,30,20,11,26,32,25,19,21,9,0,30,21,2,2,15,3,2,30,30,4,1,19,14,6,1,28,2,6,20,20,32,4,8,0,17,1,18,23,34,17,2,13,5,17,6,34,29,14,0,8,9,16,15,6,15,4,5,3,33,2,24,14,25,39,1,18,6,12,3,2,5,19,29,30,17,6,15,34,38,29,14,17,4,8,25,2,35,14,9,1,1,0,14,18
03:40:09,14,0,10,21,31,16,30,20,11,26,32,25,19,21,9,0,30,21,2,2,15,3,2,30,30,4,1,19,14,6,1,28,2,6,20,20,32,4,8,0,17,1,18,23,34,17,2,13,5,17,6,34,29,14,0,8,9,16,15,6,15,4,5,3,33,2,24,14,25,39,1,18,6,12,3,2,5,19,29,30,17,6,15,34,38,29,14,17,4,8,25,2,35,14,9,1,1,0,14,18
03:42:09,14,0,10,21,31,16,30,20,11,26,32,25,19,21,9,0,30,21,2,2,15,3,2,30,30,4,1,19,14,6,1,28,2,6,20,20,32,4,8,0,17,1,18,23,34,17,2,13,5,17,6,34,29,14,0,8,9,16,15,6,15,4,5,3,33,2,24,14,25,39,1,18,6,12,3,2,5,19,29,30,17,6,15,34,38,29,14,17,4,8,25,2,35,14,9,1,1,0,14,18
03:44:08,14,0,10,21,31,16,30,20,11,26,32,25,19,21,9,0,30,21,2,2,15,3,2,30,30,4,1,19,14,6,1,28,2,6,20,20,32,4,8,0,17,1,18,23,34,17,2,13,5,17,6,34,29,14,0,8,9,16,15,6,15,4,5,3,33,2,24,14,25,39,1,18,6,12,3,2,5,19,29,30,17,6,15,34,38,29,14,17,4,8,25,2,35,14,9,1,1,0,14,18
03:46:09,14,0,10,21,31,16,30,20,11,26,32,25,19,21,9,0,30,21,2,2,15,3,2,30,30,4,1,19,14,6,1,28,2,6,20,20,32,4,8,0,17,1,18,23,34,17,2,13,5,17,6,34,29,14,0,8,9,16,15,6,15,4,5,3,33,2,24,14,25,39,1,18,6,12,3,2,5,19,29,30,17,6,15,34,38,29,14,17,4,8,25,2,35,14,9,1,1,0,14,18
03:48:08,14,0,10,21,31,16,30,20,11,26,32,25,19,21,9,0,30,21,2,2,15,3,2,30,30,4,1,19,14,6,1,28,2,6,20,20,32,4,8,0,17,1,18,23,34,17,2,13,5,17,6,34,29,14,0,8,9,16,15,6,15,4,5,3,33,2,24,14,25,39,1,18,6,12,3,2,5,19,29,30,17,6,15,34,38,29,14,17,4,8,25,2,35,14,9,1,1,0,14,18
