,FENIAN_STREET,CITY_QUAY,FITZWILLIAM_SQUARE_EAST,BROOKFIELD_ROAD,EMMET_ROAD,ROTHE_ABBEY,KING_STREET_NORTH,GREEK_STREET,WESTERN_WAY,CHARLEMONT_PLACE,PARKGATE_STREET,HIGH_STREET,HEUSTON_BRIDGE_(SOUTH),PORTOBELLO_HARBOUR,ECCLES_STREET_EAST,MERRION_SQUARE_EAST,SMITHFIELD,PORTOBELLO_ROAD,CUSTOM_HOUSE_QUAY,MERRION_SQUARE_WEST,HARDWICKE_PLACE,ST._STEPHEN'S_GREEN_EAST,MOLESWORTH_STREET,UPPER_SHERRARD_STREET,MOUNTJOY_SQUARE_WEST,LIME_STREET,EXCHEQUER_STREET,ORMOND_QUAY_UPPER,NEW_CENTRAL_BANK,DAME_STREET,PARNELL_SQUARE_NORTH,DEVERELL_PLACE,EARLSFORT_TERRACE,BOLTON_STREET,JAMES_STREET_EAST,ECCLES_STREET,CATHAL_BRUGHA_STREET,STRAND_STREET_GREAT,FITZWILLIAM_SQUARE_WEST,FOWNES_STREET_UPPER,HERBERT_STREET,PARNELL_STREET,ST._STEPHEN'S_GREEN_SOUTH,PEARSE_STREET,EXCISE_WALK,TALBOT_STREET,CUSTOM_HOUSE,GEORGES_QUAY,LEINSTER_STREET_SOUTH,WILTON_TERRACE,TOWNSEND_STREET,JERVIS_STREET,HEUSTON_STATION_(CENTRAL),SMITHFIELD_NORTH,KEVIN_STREET,NEWMAN_HOUSE,SANDWITH_STREET,MOUNT_STREET_LOWER,HANOVER_QUAY,CHRISTCHURCH_PLACE,SIR_PATRICK_DUN'S,GUILD_STREET,YORK_STREET_WEST,HARCOURT_TERRACE,YORK_STREET_EAST,ST_JAMES_HOSPITAL_(LUAS),CLONMEL_STREET,JOHN_STREET_WEST,JAMES_STREET,MARKET_STREET_SOUTH,MATER_HOSPITAL,CONVENTION_CENTRE,PRINCES_STREET_/_O'CONNELL_STREET,WOLFE_TONE_STREET,OLIVER_BOND_STREET,BARROW_STREET,HERBERT_PLACE,GRAND_CANAL_DOCK,DENMARK_STREET_GREAT,FRANCIS_STREET,NORTH_CIRCULAR_ROAD,THE_POINT,KILMAINHAM_LANE,BLESSINGTON_STREET,ROYAL_HOSPITAL,COLLINS_BARRACKS_MUSEUM,BLACKHALL_PLACE,KILMAINHAM_GAOL,HEUSTON_STATION_(CAR_PARK),BENSON_STREET,FREDERICK_STREET_SOUTH,SOUTH_DOCK_ROAD,ST._JAMES_HOSPITAL_(CENTRAL),HEUSTON_BRIDGE_(NORTH),MOUNT_BROWN,GRANTHAM_STREET,GRATTAN_STREET,HARDWICKE_STREET,HATCH_STREET,GOLDEN_LANE,CLARENDON_ROW
01:48:08,2,8,0,7,21,9,30,9,9,5,2,21,11,30,2,0,13,30,28,14,16,17,13,11,20,10,14,29,0,10,3,30,4,7,10,0,20,27,4,21,16,11,16,7,5,40,12,12,1,9,14,17,28,8,24,18,28,16,24,16,13,16,35,5,19,19,31,20,1,7,17,20,11,14,9,9,10,13,6,15,16,0,1,8,13,23,8,4,39,3,22,9,11,25,7,19,2,4,2,11,27
01:50:09,2,8,0,7,21,9,30,9,9,5,2,21,11,30,2,0,13,30,28,14,16,17,13,11,20,10,14,29,0,10,3,30,4,7,10,0,20,27,4,21,16,11,16,7,5,40,12,12,1,9,14,17,28,8,24,18,28,16,24,16,13,16,35,5,19,19,31,20,1,7,17,20,11,14,9,9,10,13,6,15,16,0,1,8,13,23,8,4,39,3,22,9,11,25,7,19,2,4,2,11,27
01:52:09,2,8,0,7,21,9,30,9,9,5,2,21,11,30,2,0,13,30,28,14,16,17,13,11,20,10,14,29,0,10,3,30,4,7,10,0,20,27,4,21,16,11,16,7,5,40,12,12,1,9,14,17,28,8,24,18,28,16,24,16,13,16,35,5,19,19,31,20,1,7,17,20,11,14,9,9,10,13,6,15,16,0,1,8,13,23,8,4,39,3,22,9,11,25,7,19,2,4,2,11,27
01:54:08,2,8,0,7,21,9,30,9,9,5,2,21,11,30,2,0,13,30,28,14,16,17,13,11,20,10,14,29,0,10,3,30,4,7,10,0,20,27,4,21,16,11,16,7,5,40,12,12,1,9,14,17,28,8,24,18,28,16,24,16,13,16,35,5,19,19,31,20,1,7,17,20,11,14,9,9,10,13,6,15,16,0,1,8,13,23,8,4,39,3,22,9,11,25,7,19,2,4,2,11,27
01:56:08,2,8,0,7,21,9,30,9,9,5,2,21,11,30,2,0,13,30,28,14,16,17,13,11,20,10,14,29,0,10,3,30,4,7,10,0,20,27,4,21,16,11,16,7,5,40,12,12,1,9,14,17,28,8,24,18,28,16,24,16,13,16,35,5,19,19,31,20,1,7,17,20,11,14,9,9,10,13,6,15,16,0,1,8,13,23,8,4,39,3,22,9,11,25,7,19,2,4,2,11,27
01:58:09,2,8,0,7,21,9,30,9,9,5,2,21,11,30,2,0,13,30,28,14,16,17,13,11,20,10,14,29,0,10,3,30,4,7,10,0,20,27,4,21,16,11,16,7,5,40,12,12,1,9,14,17,28,8,24,18,28,16,24,16,13,16,35,5,19,19,31,20,1,7,17,20,11,14,9,9,10,13,6,15,16,0,1,8,13,23,8,4,39,3,22,9,11,25,7,19,2,4,2,11,27
02:00:09,2,8,0,7,21,9,30,9,9,5,2,21,11,30,2,0,13,30,28,14,16,17,13,11,20,10,14,29,0,10,3,30,4,7,10,0,20,27,4,21,16,11,16,7,5,40,12,12,1,9,14,17,28,8,24,18,28,16,24,16,13,16,35,5,19,19,31,20,1,7,17,20,11,14,9,9,10,13,6,15,16,0,1,8,13,23,8,4,39,3,22,9,11,25,7,19,2,4,2,11,27
02:02:09,2,8,0,7,21,9,30,9,9,5,2,21,11,30,2,0,13,30,28,14,16,17,13,11,20,10,14,29,0,10,3,30,4,7,10,0,20,27,4,21,16,11,16,7,5,40,12,12,1,9,14,17,28,8,24,18,28,16,24,16,13,16,35,5,19,19,31,20,1,7,17,20,11,14,9,9,10,13,6,15,16,0,1,8,13,23,8,4,39,3,22,9,11,25,7,19,2,4,2,11,27
02:04:08,2,8,0,7,21,9,30,9,9,5,2,21,11,30,2,0,13,30,28,14,16,17,13,11,20,10,14,29,0,10,3,30,4,7,10,0,20,27,4,21,16,11,16,7,5,40,12,12,1,9,14,17,28,8,24,18,28,16,24,16,13,16,35,5,19,19,31,20,1,7,17,20,11,14,9,9,10,13,6,15,16,0,1,8,13,23,8,4,39,3,22,9,11,25,7,19,2,4,2,11,27
02:06:08,2,8,0,7,21,9,30,9,9,5,2,21,11,30,2,0,13,30,28,14,16,17,13,11,20,10,14,29,0,10,3,30,4,7,10,0,20,27,4,21,16,11,16,7,5,40,12,12,1,9,14,17,28,8,24,18,28,16,24,16,13,16,35,5,19,19,31,20,1,7,17,20,11,14,9,9,10,13,6,15,16,0,1,8,13,23,8,4,39,3,22,9,11,25,7,19,2,4,2,11,27
02:08:09,2,8,0,7,21,9,30,9,9,5,2,21,11,30,2,0,13,30,28,14,16,17,13,11,20,10,14,29,0,10,3,30,4,7,10,0,20,27,4,21,16,11,16,7,5,40,12,12,1,9,14,17,28,8,24,18,28,16,24,16,13,16,35,5,19,19,31,20,1,7,17,20,11,14,9,9,10,13,6,15,18,0,1,8,13,23,8,4,39,3,22,9,11,25,7,19,2,4,2,11,27
02:10:09,2,8,0,7,21,9,30,9,9,5,2,21,11,30,2,0,13,30,28,14,16,17,13,11,20,10,14,29,0,10,3,30,4,7,10,0,20,27,4,21,16,11,16,7,5,40,12,12,1,9,14,17,28,8,24,18,28,16,24,16,13,16,35,5,19,19,31,20,1,7,17,20,11,14,9,9,10,13,6,15,18,0,1,8,13,23,8,4,39,3,22,9,11,25,7,19,2,4,2,11,27
02:12:09,2,8,0,7,21,9,30,9,9,5,2,21,11,30,2,0,13,30,28,14,16,17,13,11,20,10,14,29,0,10,3,30,4,7,10,0,20,27,4,21,16,11,16,7,5,40,12,12,1,9,14,17,28,8,24,18,28,16,24,16,13,16,35,5,19,19,31,20,1,7,17,20,11,14,9,9,10,13,6,15,18,0,1,8,13,23,8,4,39,3,22,9,11,25,7,19,2,4,2,11,27
02:14:08,2,8,0,7,21,9,30,9,9,5,2,21,11,30,2,0,13,30,28,14,16,17,13,11,20,10,14,29,0,10,3,30,4,7,10,0,20,27,4,21,16,11,16,7,5,40,12,12,1,9,14,17,28,8,24,18,28,16,24,16,13,16,35,5,19,19,31,20,1,7,17,20,11,14,9,9,10,13,6,15,18,0,1,8,13,23,8,4,39,3,22,9,11,25,7,19,2,4,2,11,27
02:16:08,2,8,0,7,21,9,30,9,9,5,2,21,11,30,2,0,13,30,28,14,16,17,13,11,20,10,14,29,0,10,3,30,4,7,10,0,20,27,4,21,16,11,16,7,5,40,12,12,1,9,14,17,28,8,24,18,28,16,24,16,13,16,35,5,19,19,31,20,1,7,17,20,11,14,9,9,10,13,6,15,18,0,1,8,13,23,8,4,39,3,22,9,11,25,7,19,2,4,2,11,27
02:18:09,2,8,0,7,21,9,30,9,9,5,2,21,11,30,2,0,13,30,28,14,16,17,13,11,20,10,14,29,0,10,3,30,4,7,10,0,20,27,4,21,16,11,16,7,5,40,12,12,1,9,14,17,28,8,24,18,28,16,24,16,13,16,35,5,19,19,31,20,1,7,17,20,11,14,9,9,10,13,6,15,18,0,1,8,13,23,8,4,39,3,22,9,11,25,7,19,2,4,2,11,27
02:20:09,2,8,0,7,21,9,30,9,9,5,2,21,11,30,2,0,13,30,28,14,16,17,13,11,20,10,14,29,0,10,3,30,4,7,10,0,20,27,4,21,16,11,16,7,5,40,12,12,1,9,14,17,28,8,24,18,28,16,24,16,13,16,35,5,19,19,31,20,1,7,17,20,11,14,9,9,10,13,6,15,18,0,1,8,13,23,8,4,39,3,22,9,11,25,7,19,2,4,2,11,27
02:22:08,2,8,0,7,21,9,30,9,9,5,2,21,11,30,2,0,13,30,28,14,16,17,13,11,20,10,14,29,0,10,3,30,4,7,10,1,20,27,4,21,16,11,16,7,5,40,12,12,1,9,14,17,28,8,24,18,28,16,24,16,13,16,35,5,19,19,31,20,1,7,17,20,11,14,9,9,10,13,6,15,18,0,1,8,13,23,8,4,39,3,22,9,11,25,7,19,2,4,2,11,27
02:24:09,2,8,0,7,21,9,30,9,9,5,2,21,11,30,2,0,13,30,28,14,16,17,13,11,20,10,14,29,0,10,3,30,4,7,10,1,20,27,4,21,16,11,16,7,5,40,12,12,1,9,14,17,28,8,24,18,28,16,24,16,13,16,35,5,19,19,31,20,1,7,17,20,11,14,9,9,10,13,6,15,18,0,1,8,13,23,8,4,39,3,22,9,11,25,7,19,2,4,2,11,27
02:26:09,2,8,0,7,21,9,30,9,9,5,2,21,11,30,2,0,13,30,28,14,16,17,13,11,20,10,14,29,0,10,3,30,4,7,10,1,20,27,4,21,16,11,16,7,5,40,12,12,1,9,14,17,28,8,24,18,28,16,24,16,13,16,35,5,19,19,31,20,1,7,17,20,11,14,9,9,10,13,6,15,18,0,1,8,13,23,8,4,39,3,22,9,11,25,7,19,2,4,2,11,27
02:28:09,2,8,0,7,21,9,30,9,9,5,2,21,11,30,2,0,13,30,28,14,16,17,13,11,20,10,14,29,0,10,3,30,4,7,10,1,20,27,4,21,16,11,16,7,5,40,12,12,1,9,14,17,28,8,24,18,28,16,24,16,13,16,35,5,19,19,31,20,1,7,17,20,11,14,9,9,10,13,6,15,18,0,1,8,13,23,8,4,39,3,22,9,11,25,7,19,2,4,2,11,27
02:30:09,2,8,0,7,21,9,30,9,9,5,2,21,11,30,2,0,13,30,28,14,16,17,13,11,20,10,14,29,0,10,3,30,4,7,10,1,20,27,4,21,16,11,16,7,5,40,12,12,1,9,14,17,28,8,24,18,28,16,24,16,13,16,35,5,19,19,31,20,1,7,17,20,11,14,9,9,10,13,6,15,18,0,1,8,13,23,8,4,39,3,22,9,11,25,7,19,2,4,2,11,27
02:32:09,2,8,0,7,21,9,30,9,9,5,2,21,11,30,2,0,13,30,28,14,16,17,13,11,20,10,14,29,0,10,3,30,4,7,10,1,20,27,4,21,16,11,16,7,5,40,12,12,1,9,14,17,28,8,24,18,28,16,24,16,13,16,35,5,19,19,31,20,1,7,17,20,11,14,9,9,10,13,6,15,18,0,1,8,13,23,8,4,39,3,22,9,11,25,7,19,2,4,2,11,27
02:34:09,2,8,0,7,21,9,30,9,9,5,2,21,11,30,2,0,13,30,28,14,16,17,13,11,20,10,14,29,0,10,3,30,4,7,10,1,20,27,4,21,16,11,16,7,5,40,12,12,1,9,14,17,28,8,24,18,28,16,24,16,13,16,35,5,19,19,31,20,1,7,17,20,11,14,9,9,10,13,6,15,18,0,1,8,13,23,8,4,39,3,22,9,11,25,7,19,2,4,2,11,27
02:36:09,2,8,0,7,21,9,30,9,9,5,2,21,11,30,2,0,13,30,28,14,16,17,13,11,20,10,14,29,0,10,3,30,4,7,10,1,20,27,4,21,16,11,16,7,5,40,12,12,1,9,14,17,28,8,24,18,28,16,24,16,13,16,35,5,19,19,31,20,1,7,17,20,11,14,9,9,10,13,6,15,18,0,1,8,13,23,8,4,39,3,22,9,11,25,7,19,2,4,2,11,27
02:38:08,2,8,0,7,21,9,30,9,9,5,2,21,11,30,2,0,13,30,28,14,16,17,13,11,20,10,14,29,0,10,3,30,4,7,10,1,20,27,4,21,16,11,16,7,5,40,12,12,1,9,14,17,28,8,24,18,28,16,24,16,13,16,35,5,19,19,31,20,1,7,17,20,11,14,9,9,10,13,6,15,18,0,1,8,13,23,8,4,39,3,22,9,11,25,7,19,2,4,2,11,27
02:40:09,2,8,0,7,21,9,30,9,9,5,2,21,11,30,2,0,13,30,28,14,16,17,13,11,20,10,14,29,0,10,3,30,4,7,10,1,20,27,4,21,16,11,16,7,5,40,12,12,1,9,14,17,28,8,24,18,28,16,24,16,13,16,35,5,19,19,31,20,1,7,17,20,11,14,9,9,10,13,6,15,18,0,1,8,13,23,8,4,39,3,22,9,11,25,7,19,2,4,2,11,27
02:42:09,2,8,0,7,21,9,30,9,9,5,2,21,11,30,2,0,13,30,28,14,16,17,13,11,20,10,14,29,0,10,3,30,4,7,10,1,20,27,4,21,16,11,16,7,5,40,12,12,1,9,14,17,28,8,24,18,28,16,24,16,13,16,35,5,19,19,31,20,1,7,17,20,11,14,9,9,10,13,6,15,18,0,1,8,13,23,8,4,39,3,22,9,11,25,7,19,2,4,2,11,27
02:44:09,2,8,0,7,21,9,30,9,9,5,2,21,11,30,2,0,13,30,28,14,16,17,13,11,20,10,14,29,0,10,3,30,4,7,10,1,20,27,4,21,16,11,16,7,5,40,12,12,1,9,14,17,28,8,24,18,28,16,24,16,13,16,35,5,19,19,31,20,1,7,17,20,11,14,9,9,10,13,6,15,18,0,1,8,13,23,8,4,39,3,22,9,11,25,7,19,2,4,2,11,27
02:46:08,2,8,0,7,21,9,30,9,9,5,2,21,11,30,2,0,13,30,28,14,16,17,13,11,20,10,14,29,0,10,3,30,4,7,10,1,20,27,4,21,16,11,16,7,5,40,12,12,1,9,14,17,28,8,24,18,28,16,24,16,13,16,35,5,19,19,31,20,1,7,17,20,11,14,9,9,10,13,6,15,18,0,1,8,13,23,8,4,39,3,22,9,11,25,7,19,2,4,2,11,27
02:48:09,2,8,0,7,21,9,30,9,9,5,2,21,11,30,2,0,13,30,28,14,16,17,13,11,20,10,14,29,0,10,3,30,4,7,10,1,20,27,4,21,16,11,16,7,5,40,12,12,1,9,14,17,28,8,24,18,28,16,24,16,13,16,35,5,19,19,31,20,1,7,17,20,11,14,9,9,10,13,6,15,18,0,1,8,13,23,8,4,39,3,22,9,11,25,7,19,2,4,2,11,27
02:50:09,2,8,0,7,21,9,30,9,9,5,2,21,11,30,2,0,13,30,28,14,16,17,13,11,20,10,14,29,0,10,3,30,4,7,10,1,20,27,4,21,16,11,16,7,5,40,12,12,1,9,14,17,28,8,24,18,28,16,24,16,13,16,35,5,19,19,31,20,1,7,17,20,11,14,9,9,10,13,6,15,18,0,1,8,13,23,8,4,39,3,22,9,11,25,7,19,2,4,2,11,27
02:52:08,2,8,0,7,21,9,30,9,9,5,2,21,11,30,2,0,13,30,28,14,16,17,13,11,20,10,14,29,0,10,3,30,4,7,10,1,20,27,4,21,16,11,16,7,5,40,12,12,1,9,14,17,28,8,24,18,28,16,24,16,13,16,35,5,19,19,31,20,1,7,17,20,11,14,9,9,10,13,6,15,18,0,1,8,13,23,8,4,39,3,22,9,11,25,7,19,2,4,2,11,27
02:54:09,2,8,0,7,21,9,30,9,9,5,2,21,11,30,2,0,13,30,28,14,16,17,13,11,20,10,14,29,0,10,3,30,4,7,10,1,20,27,4,21,16,11,16,7,5,40,12,12,1,9,14,17,28,8,24,18,28,16,24,16,13,16,35,5,19,19,31,20,1,7,17,20,11,14,9,9,10,13,6,15,18,0,1,8,13,23,8,4,39,3,22,9,11,25,7,19,2,4,2,11,27
02:56:09,2,8,0,7,21,9,30,9,9,5,2,21,11,30,2,0,13,30,28,14,16,17,13,11,20,10,14,29,0,10,3,30,4,7,10,1,20,27,4,21,16,11,16,7,5,40,12,12,1,9,14,17,28,8,24,18,28,16,24,16,13,16,35,5,19,19,31,20,1,7,17,20,11,14,9,9,10,13,6,15,18,0,1,8,13,23,8,4,39,3,22,9,11,25,7,19,2,4,2,11,27
02:58:09,2,8,0,7,21,9,30,9,9,5,2,21,11,30,2,0,13,30,28,14,16,17,13,11,20,10,14,29,0,10,3,30,4,7,10,1,20,27,4,21,16,11,16,7,5,40,12,12,1,9,14,17,28,8,24,18,28,16,24,16,13,16,35,5,19,19,31,20,1,7,17,20,11,14,9,9,10,13,6,15,18,0,1,8,13,23,8,4,39,3,22,9,11,25,7,19,2,4,2,11,27
03:00:08,2,8,0,7,21,9,30,9,9,5,2,21,11,30,2,0,13,30,28,14,16,17,13,11,20,10,14,29,0,10,3,30,4,7,10,1,20,27,4,21,16,11,16,7,5,40,12,12,1,9,14,17,28,8,24,18,28,16,24,16,13,16,35,5,19,19,31,20,1,7,17,20,11,14,9,9,10,13,6,15,18,0,1,8,13,23,8,4,39,3,22,9,11,25,7,19,2,4,2,11,27
03:02:08,2,8,0,7,21,9,30,9,9,5,2,21,11,30,2,0,13,30,28,14,16,17,13,11,20,10,14,29,0,10,3,30,4,7,10,1,20,27,4,21,16,11,16,7,5,40,12,12,1,9,14,17,28,8,24,18,28,16,24,16,13,16,35,5,19,19,31,20,1,7,17,20,11,14,9,9,10,13,6,15,18,0,1,8,13,23,8,4,39,3,22,9,11,25,7,19,2,4,2,11,27
03:04:09,2,8,0,7,21,9,30,9,9,5,2,21,11,30,2,0,13,30,28,14,16,17,13,11,20,10,14,29,0,10,3,30,4,7,10,1,20,27,4,21,16,11,16,7,5,40,12,12,1,9,14,17,28,8,24,18,28,16,24,16,13,16,35,5,19,19,31,20,1,7,17,20,11,14,9,9,10,13,6,15,18,0,1,8,13,23,8,4,39,3,22,9,11,25,7,19,2,4,2,11,27
03:06:08,2,8,0,7,21,9,30,9,9,5,2,21,11,30,2,0,13,30,28,14,16,17,13,11,20,10,14,29,0,10,3,30,4,7,10,1,20,27,4,21,16,11,16,7,5,40,12,12,1,9,14,17,28,8,24,18,28,16,24,16,13,16,35,5,19,19,31,20,1,7,17,20,11,14,9,9,10,13,6,15,18,0,1,8,13,23,8,4,39,3,22,9,11,25,7,19,2,4,2,11,27
03:08:08,2,8,0,7,21,9,30,9,9,5,2,21,11,30,2,0,13,30,28,14,16,17,13,11,20,10,14,29,0,10,3,30,4,7,10,1,20,27,4,21,16,11,16,7,5,40,12,12,1,9,14,17,28,8,24,18,28,16,24,16,13,16,35,5,19,19,31,20,1,7,17,20,11,14,9,9,10,13,6,15,18,0,1,8,13,23,8,4,39,3,22,9,11,25,7,19,2,4,2,11,27
03:10:09,2,8,0,7,21,9,30,9,9,5,2,21,11,30,2,0,13,30,28,14,16,17,13,11,20,10,14,29,0,10,3,30,4,7,10,1,20,27,4,21,16,11,16,7,5,40,12,12,1,9,14,17,28,8,24,18,28,16,24,16,13,16,35,5,19,19,31,20,1,7,17,20,11,14,9,9,10,13,6,15,18,0,1,8,13,23,8,4,39,3,22,9,11,25,7,19,2,4,2,11,27
03:12:09,2,8,0,7,21,9,30,9,9,5,2,21,11,30,2,0,13,30,28,14,16,17,13,11,20,10,14,29,0,10,3,30,4,7,10,1,20,27,4,21,16,11,16,7,5,40,12,12,1,9,14,17,28,8,24,18,28,16,24,16,13,16,35,5,19,19,31,20,1,7,17,20,11,14,9,9,10,13,6,15,18,0,1,8,13,23,8,4,39,3,22,9,11,25,7,19,2,4,2,11,27
03:14:09,2,8,0,7,21,9,30,9,9,5,2,21,11,30,2,0,13,30,28,14,16,17,13,11,20,10,14,29,0,10,3,30,4,7,10,1,20,27,4,21,16,11,16,7,5,40,12,12,1,9,14,17,28,8,24,18,28,16,24,16,13,16,35,5,19,19,31,20,1,7,17,20,11,14,9,9,10,13,6,15,18,0,1,8,13,23,8,4,39,3,22,9,11,25,7,19,2,4,2,11,27
03:16:08,2,8,0,7,21,9,30,9,9,5,2,21,11,30,2,0,13,30,28,14,16,17,13,11,20,10,14,29,0,10,3,30,4,7,10,1,20,27,4,21,16,11,16,7,5,40,12,12,1,9,14,17,28,8,24,18,28,16,24,16,13,16,35,5,19,19,31,20,1,7,17,20,11,14,9,9,10,13,6,15,18,0,1,8,13,23,8,4,39,3,22,9,11,25,7,19,2,4,2,11,27
03:18:09,2,8,0,7,21,9,30,9,9,5,2,21,11,30,2,0,13,30,28,14,16,17,13,11,20,10,14,29,0,10,3,30,4,7,10,1,20,27,4,21,16,11,16,7,5,40,12,12,1,9,14,17,28,8,24,18,28,16,24,16,13,16,35,5,19,19,31,20,1,7,17,20,11,14,9,9,10,13,6,15,18,0,1,8,13,23,8,4,39,3,22,9,11,25,7,19,2,4,2,11,27
03:20:09,2,8,0,7,21,9,30,9,9,5,2,21,11,30,2,0,13,30,28,14,16,17,13,11,20,10,14,29,0,10,3,30,4,7,10,1,20,27,4,21,16,11,16,7,5,40,12,12,1,9,14,17,28,8,24,18,28,16,24,16,13,16,35,5,19,19,31,20,1,7,17,20,11,14,9,9,10,13,6,15,18,0,1,8,13,23,8,4,39,3,22,9,11,25,7,19,2,4,2,11,27
03:22:09,2,8,0,7,21,9,30,9,9,5,2,21,11,30,2,0,13,30,28,14,16,17,13,11,20,10,14,29,0,10,3,30,4,7,10,1,20,27,4,21,16,11,16,7,5,40,12,12,1,9,14,17,28,8,24,18,28,16,24,16,13,16,35,5,19,19,31,20,1,7,17,20,11,14,9,9,10,13,6,15,18,0,1,8,13,23,8,4,39,3,22,9,11,25,7,19,2,4,2,11,27
03:24:08,2,8,0,7,21,9,30,9,9,5,2,21,11,30,2,0,13,30,28,14,16,17,13,11,20,10,14,29,0,10,3,30,4,7,10,1,20,27,4,21,16,11,16,7,5,40,12,12,1,9,14,17,28,8,24,18,28,16,24,16,13,16,35,5,19,19,31,20,1,7,17,20,11,14,9,9,10,13,6,15,18,0,1,8,13,23,8,4,39,3,22,9,11,25,7,19,2,4,2,11,27
03:26:08,2,8,0,7,21,9,30,9,9,5,2,21,11,30,2,0,13,30,28,14,16,17,13,11,20,10,14,29,0,10,3,30,4,7,10,1,20,27,4,21,16,11,16,7,5,40,12,12,1,9,14,17,28,8,24,18,28,16,24,16,13,16,35,5,19,19,31,20,1,7,17,20,11,14,9,9,10,13,6,15,18,0,1,8,13,23,8,4,39,3,22,9,11,25,7,19,2,4,2,11,27
03:28:09,2,8,0,7,21,9,30,9,9,5,2,21,11,30,2,0,13,30,28,14,16,17,13,11,20,10,14,29,0,10,3,30,4,7,10,1,20,27,4,21,16,11,16,7,5,40,12,12,1,9,14,17,28,8,24,18,28,16,24,16,13,16,35,5,19,19,31,20,1,7,17,20,11,14,9,9,10,13,6,15,18,0,1,8,13,23,8,4,39,3,22,9,11,25,7,19,2,4,2,11,27
03:30:09,2,8,0,7,21,9,30,9,9,5,2,21,11,30,2,0,13,30,28,14,16,17,13,11,20,10,14,29,0,10,3,30,4,7,10,1,20,27,4,21,16,11,16,7,5,40,12,12,1,9,14,17,28,8,24,18,28,16,24,16,13,16,35,5,19,19,31,20,1,7,17,20,11,14,9,9,10,13,6,15,18,0,1,8,13,23,8,4,39,3,22,9,11,25,7,19,2,4,2,11,27
03:32:09,2,8,0,7,21,9,30,9,9,5,2,21,11,30,2,0,13,30,28,14,16,17,13,11,20,10,14,29,0,10,3,30,4,7,10,1,20,27,4,21,16,11,16,7,5,40,12,12,1,9,14,17,28,8,24,18,28,16,24,16,13,16,35,5,19,19,31,20,1,7,17,20,11,14,9,9,10,13,6,15,18,0,1,8,13,23,8,4,39,3,22,9,11,25,7,19,2,4,2,11,27
03:34:08,2,8,0,7,21,9,30,9,9,5,2,21,11,30,2,0,13,30,28,14,16,17,13,11,20,10,14,29,0,10,3,30,4,7,10,1,20,27,4,21,16,11,16,7,5,40,12,12,1,9,14,17,28,8,24,18,28,16,24,16,13,16,35,5,19,19,31,20,1,7,17,20,11,14,9,9,10,13,6,15,18,0,1,8,13,23,8,4,39,3,22,9,11,25,7,19,2,4,2,11,27
03:36:09,2,8,0,7,21,9,30,9,9,5,2,21,11,30,2,0,13,30,28,14,16,17,13,11,20,10,14,29,0,10,3,30,4,7,10,1,20,27,4,21,16,11,16,7,5,40,12,12,1,9,14,17,28,8,24,18,28,16,24,16,13,16,35,5,19,19,31,20,1,7,17,20,11,14,9,9,10,13,6,15,18,0,1,8,13,23,8,4,39,3,22,9,11,25,7,19,2,4,2,11,27
03:38:09,2,8,0,7,21,9,30,9,9,5,2,21,11,30,2,0,13,30,28,14,16,17,13,11,20,10,14,29,0,10,3,30,4,7,10,1,20,27,4,21,16,11,16,7,5,40,12,12,1,9,14,17,28,8,24,18,28,16,24,16,13,16,35,5,19,19,31,20,1,7,17,20,11,14,9,9,10,13,6,15,18,0,1,8,13,23,8,4,39,3,22,9,11,25,7,19,2,4,2,11,27
03:40:08,2,8,0,7,21,9,30,9,9,5,2,21,11,30,2,0,13,30,28,14,16,17,13,11,20,10,14,29,0,10,3,30,4,7,10,1,20,27,4,21,16,11,16,7,5,40,12,12,1,9,14,17,28,8,24,18,28,16,24,16,13,16,35,5,19,19,31,20,1,7,17,20,11,14,9,9,10,13,6,15,18,0,1,8,13,23,8,4,39,3,22,9,11,25,7,19,2,4,2,11,27
03:42:09,2,8,0,7,21,9,30,9,9,5,2,21,11,30,2,0,13,30,28,14,16,17,13,11,20,10,14,29,0,10,3,30,4,7,10,1,20,27,4,21,16,11,16,7,5,40,12,12,1,9,14,17,28,8,24,18,28,16,24,16,13,16,35,5,19,19,31,20,1,7,17,20,11,14,9,9,10,13,6,15,18,0,1,8,13,23,8,4,39,3,22,9,11,25,7,19,2,4,2,11,27
03:44:09,2,8,0,7,21,9,30,9,9,5,2,21,11,30,2,0,13,30,28,14,16,17,13,11,20,10,14,29,0,10,3,30,4,7,10,1,20,27,4,21,16,11,16,7,5,40,12,12,1,9,14,17,28,8,24,18,28,16,24,16,13,16,35,5,19,19,31,20,1,7,17,20,11,14,9,9,10,13,6,15,18,0,1,8,13,23,8,4,39,3,22,9,11,25,7,19,2,4,2,11,27
03:46:09,2,8,0,7,21,9,30,9,9,5,2,21,11,30,2,0,13,30,28,14,16,17,13,11,20,10,14,29,0,10,3,30,4,7,10,1,20,27,4,21,16,11,16,7,5,40,12,12,1,9,14,17,28,8,24,18,28,16,24,16,13,16,35,5,19,19,31,20,1,7,17,20,11,14,9,9,10,13,6,15,18,0,1,8,13,23,8,4,39,3,22,9,11,25,7,19,2,4,2,11,27
